Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  21.79           45.61                  1.16% , 1.13         2019.33 , 998.00          189.84 , 183.00            2254.31 , 1851.00     1028.17
   21.8           46.52                  1.17% , 1.03         2036.74 , 998.00          173.04 , 183.00            2254.51 , 1851.00      1048.7
  21.86           48.01                  1.18% , 0.93         2054.14 , 998.00          156.24 , 183.00            2255.71 , 1851.00      1082.9
  21.88           45.65                  1.16% , 1.14         2019.33 , 998.00          191.52 , 183.00            2255.99 , 1851.00     1029.85
  21.88           49.52                  1.19% , 0.83         2071.55 , 998.00          139.44 , 183.00            2255.91 , 1851.00     1117.11
  21.89           46.41                  1.17% , 1.04         2036.74 , 998.00          174.72 , 183.00            2256.19 , 1851.00     1047.02
  21.96            47.9                  1.18% , 0.94         2054.14 , 998.00          157.92 , 183.00            2257.39 , 1851.00     1081.22
  21.97           45.69                  1.16% , 1.15         2019.33 , 998.00          193.20 , 183.00            2257.67 , 1851.00     1031.53
  21.97           49.41                  1.19% , 0.84         2071.55 , 998.00          141.12 , 183.00            2257.59 , 1851.00     1115.43
  21.98            46.3                  1.17% , 1.05         2036.74 , 998.00          176.40 , 183.00            2257.87 , 1851.00     1045.34
  22.05           47.79                  1.18% , 0.95         2054.14 , 998.00          159.60 , 183.00            2259.07 , 1851.00     1079.54
  22.06           45.73                  1.16% , 1.16         2019.33 , 998.00          194.88 , 183.00            2259.35 , 1851.00     1033.21
  22.06            49.3                  1.19% , 0.85         2071.55 , 998.00          142.80 , 183.00            2259.27 , 1851.00     1113.75
  22.07           46.19                  1.17% , 1.06         2036.74 , 998.00          178.08 , 183.00            2259.55 , 1851.00     1043.66
  22.14           47.68                  1.18% , 0.96         2054.14 , 998.00          161.28 , 183.00            2260.75 , 1851.00     1077.86
  22.15           45.77                  1.16% , 1.17         2019.33 , 998.00          196.56 , 183.00            2261.03 , 1851.00     1034.89
  22.15           49.19                  1.19% , 0.86         2071.55 , 998.00          144.48 , 183.00            2260.95 , 1851.00     1112.07
  22.16           46.08                  1.17% , 1.07         2036.74 , 998.00          179.76 , 183.00            2261.23 , 1851.00     1041.98
  22.23           47.57                  1.18% , 0.97         2054.14 , 998.00          162.96 , 183.00            2262.43 , 1851.00     1076.18
  22.24           45.81                  1.16% , 1.18         2019.33 , 998.00          198.24 , 183.00            2262.71 , 1851.00     1036.57
  22.24           49.08                  1.19% , 0.87         2071.55 , 998.00          146.16 , 183.00            2262.63 , 1851.00     1110.39
  22.25           45.97                  1.17% , 1.08         2036.74 , 998.00          181.44 , 183.00            2262.91 , 1851.00      1040.3
  22.32           47.46                  1.18% , 0.98         2054.14 , 998.00          164.64 , 183.00            2264.11 , 1851.00      1074.5
  22.33           45.85                  1.16% , 1.19         2019.33 , 998.00          199.92 , 183.00            2264.39 , 1851.00     1038.25
  22.33           48.96                  1.19% , 0.88         2071.55 , 998.00          147.84 , 183.00            2264.31 , 1851.00     1108.71
  22.34           45.87                  1.17% , 1.09         2036.74 , 998.00          183.12 , 183.00            2264.59 , 1851.00     1038.86
  22.41           47.35                  1.18% , 0.99         2054.14 , 998.00          166.32 , 183.00            2265.79 , 1851.00     1072.82
  22.42           48.85                  1.19% , 0.89         2071.55 , 998.00          149.52 , 183.00            2265.99 , 1851.00     1107.03
  22.43           45.91                  1.17% , 1.10         2036.74 , 998.00          184.80 , 183.00            2266.27 , 1851.00     1040.54
   22.5           47.24                  1.18% , 1.00         2054.14 , 998.00          168.00 , 183.00            2267.47 , 1851.00     1071.14
  22.51           48.74                  1.19% , 0.90         2071.55 , 998.00          151.20 , 183.00            2267.67 , 1851.00     1105.35
  22.53           45.95                  1.17% , 1.11         2036.74 , 998.00          186.48 , 183.00            2267.95 , 1851.00     1042.22
  22.59           47.13                  1.18% , 1.01         2054.14 , 998.00          169.68 , 183.00            2269.15 , 1851.00     1069.46
   22.6           48.63                  1.19% , 0.91         2071.55 , 998.00          152.88 , 183.00            2269.35 , 1851.00     1103.67
  22.62           45.99                  1.17% , 1.12         2036.74 , 998.00          188.16 , 183.00            2269.63 , 1851.00      1043.9
  22.68           47.02                  1.18% , 1.02         2054.14 , 998.00          171.36 , 183.00            2270.83 , 1851.00     1067.78
  22.69           48.52                  1.19% , 0.92         2071.55 , 998.00          154.56 , 183.00            2271.03 , 1851.00     1101.99
  22.71           46.03                  1.17% , 1.13         2036.74 , 998.00          189.84 , 183.00            2271.31 , 1851.00     1045.58
  22.77           46.91                  1.18% , 1.03         2054.14 , 998.00          173.04 , 183.00            2272.51 , 1851.00      1066.1
  22.78           48.41                  1.19% , 0.93         2071.55 , 998.00          156.24 , 183.00            2272.71 , 1851.00     1100.31
   22.8           46.07                  1.17% , 1.14         2036.74 , 998.00          191.52 , 183.00            2272.99 , 1851.00     1047.26
  22.86            46.8                  1.18% , 1.04         2054.14 , 998.00          174.72 , 183.00            2274.19 , 1851.00     1064.42
  22.87            48.3                  1.19% , 0.94         2071.55 , 998.00          157.92 , 183.00            2274.39 , 1851.00     1098.63
  22.89           46.11                  1.17% , 1.15         2036.74 , 998.00          193.20 , 183.00            2274.67 , 1851.00     1048.94
  22.95            46.7                  1.18% , 1.05         2054.14 , 998.00          176.40 , 183.00            2275.87 , 1851.00     1062.74
  22.96            48.2                  1.19% , 0.95         2071.55 , 998.00          159.60 , 183.00            2276.07 , 1851.00     1096.95
  22.98           46.15                  1.17% , 1.16         2036.74 , 998.00          194.88 , 183.00            2276.35 , 1851.00     1050.62
  23.04           46.59                  1.18% , 1.06         2054.14 , 998.00          178.08 , 183.00            2277.55 , 1851.00     1061.06
  23.06           48.09                  1.19% , 0.96         2071.55 , 998.00          161.28 , 183.00            2277.75 , 1851.00     1095.27
  23.07           46.19                  1.17% , 1.17         2036.74 , 998.00          196.56 , 183.00            2278.03 , 1851.00      1052.3
  23.13           46.48                  1.18% , 1.07         2054.14 , 998.00          179.76 , 183.00            2279.23 , 1851.00     1059.38
  23.15           47.98                  1.19% , 0.97         2071.55 , 998.00          162.96 , 183.00            2279.43 , 1851.00     1093.59
  23.16           46.23                  1.17% , 1.18         2036.74 , 998.00          198.24 , 183.00            2279.71 , 1851.00     1053.98
  23.23           46.37                  1.18% , 1.08         2054.14 , 998.00          181.44 , 183.00            2280.91 , 1851.00      1057.7
  23.24           47.87                  1.19% , 0.98         2071.55 , 998.00          164.64 , 183.00            2281.11 , 1851.00     1091.91
  23.25           46.27                  1.17% , 1.19         2036.74 , 998.00          199.92 , 183.00            2281.39 , 1851.00     1055.66
  23.32           46.27                  1.18% , 1.09         2054.14 , 998.00          183.12 , 183.00            2282.59 , 1851.00     1056.26
  23.33           47.76                  1.19% , 0.99         2071.55 , 998.00          166.32 , 183.00            2282.79 , 1851.00     1090.23
  23.41           46.31                  1.18% , 1.10         2054.14 , 998.00          184.80 , 183.00            2284.27 , 1851.00     1057.94
  23.42           47.65                  1.19% , 1.00         2071.55 , 998.00          168.00 , 183.00            2284.47 , 1851.00     1088.55
   23.5           46.35                  1.18% , 1.11         2054.14 , 998.00          186.48 , 183.00            2285.95 , 1851.00     1059.62
  23.51           47.54                  1.19% , 1.01         2071.55 , 998.00          169.68 , 183.00            2286.15 , 1851.00     1086.87
  23.59           46.39                  1.18% , 1.12         2054.14 , 998.00          188.16 , 183.00            2287.63 , 1851.00      1061.3
   23.6           47.43                  1.19% , 1.02         2071.55 , 998.00          171.36 , 183.00            2287.83 , 1851.00     1085.19
  23.68           46.43                  1.18% , 1.13         2054.14 , 998.00          189.84 , 183.00            2289.31 , 1851.00     1062.98
  23.69           47.33                  1.19% , 1.03         2071.55 , 998.00          173.04 , 183.00            2289.51 , 1851.00     1083.51
  23.77           46.47                  1.18% , 1.14         2054.14 , 998.00          191.52 , 183.00            2290.99 , 1851.00     1064.66
  23.78           47.22                  1.19% , 1.04         2071.55 , 998.00          174.72 , 183.00            2291.19 , 1851.00     1081.83
  23.86           46.51                  1.18% , 1.15         2054.14 , 998.00          193.20 , 183.00            2292.67 , 1851.00     1066.34
  23.87           47.11                  1.19% , 1.05         2071.55 , 998.00          176.40 , 183.00            2292.87 , 1851.00     1080.15
