Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   4.14            3.42                  0.98% , 0.96          426.50 , 438.00          645.12 , 672.00            1123.42 , 1172.00       38.38
   4.14           14.53                  1.15% , 0.85          500.48 , 438.00          571.20 , 672.00            1123.50 , 1172.00      163.28
   4.15            11.8                  0.81% , 1.07          352.51 , 438.00          719.04 , 672.00            1123.34 , 1172.00      132.53
   4.15            9.53                  0.94% , 1.13          409.09 , 438.00          759.36 , 672.00            1220.66 , 1172.00      116.27
   4.15            4.86                  1.05% , 1.06          456.96 , 438.00          712.32 , 672.00            1220.62 , 1172.00       59.28
   4.16            4.79                  1.11% , 1.02          483.07 , 438.00          685.44 , 672.00            1220.74 , 1172.00       58.51
   4.18           16.03                  0.85% , 1.19          369.92 , 438.00          799.68 , 672.00            1220.98 , 1172.00      195.76
   4.18            3.73                  1.01% , 0.94          439.55 , 438.00          631.68 , 672.00            1122.98 , 1172.00       41.87
   4.18            16.9                  1.18% , 0.83          513.54 , 438.00          557.76 , 672.00            1123.06 , 1172.00      189.78
   4.19            9.44                  0.84% , 1.05          365.57 , 438.00          705.60 , 672.00            1122.90 , 1172.00      106.03
   4.19            4.89                  1.02% , 1.08          443.90 , 438.00          725.76 , 672.00            1221.06 , 1172.00       59.66
   4.19            8.19                  1.19% , 0.97          517.89 , 438.00          651.84 , 672.00            1221.14 , 1172.00      100.05
   4.22            6.09                  0.99% , 1.10          430.85 , 438.00          739.20 , 672.00            1221.50 , 1172.00       74.35
   4.22            6.09                  1.04% , 0.92          452.61 , 438.00          618.24 , 672.00            1122.54 , 1172.00       68.37
   4.23            7.09                  0.87% , 1.03          378.62 , 438.00          692.16 , 672.00            1122.46 , 1172.00       79.54
   4.23            6.02                  1.16% , 0.99          504.83 , 438.00          665.28 , 672.00            1221.58 , 1172.00       73.55
   4.26            4.73                  0.90% , 1.01          391.68 , 438.00          678.72 , 672.00            1122.02 , 1172.00       53.04
   4.26            8.25                  0.96% , 1.12          417.79 , 438.00          752.64 , 672.00            1221.94 , 1172.00      100.85
   4.26            8.45                  1.07% , 0.90          465.66 , 438.00          604.80 , 672.00            1122.10 , 1172.00       94.86
   4.27            4.95                  1.13% , 1.01          491.78 , 438.00          678.72 , 672.00            1222.02 , 1172.00        60.5
    4.3            3.56                  0.93% , 0.99          404.74 , 438.00          665.28 , 672.00            1121.58 , 1172.00       39.98
    4.3           10.42                  0.93% , 1.14          404.74 , 438.00          766.08 , 672.00            1222.38 , 1172.00      127.34
    4.3           10.82                  1.10% , 0.88          478.72 , 438.00          591.36 , 672.00            1121.66 , 1172.00      121.36
   4.31            4.98                  1.10% , 1.03          478.72 , 438.00          692.16 , 672.00            1222.46 , 1172.00       60.88
   4.33           13.19                  1.13% , 0.86          491.78 , 438.00          577.92 , 672.00            1121.22 , 1172.00      147.86
   4.34           12.58                  0.90% , 1.16          391.68 , 438.00          779.52 , 672.00            1222.82 , 1172.00      153.84
   4.34             3.6                  0.96% , 0.97          417.79 , 438.00          651.84 , 672.00            1121.14 , 1172.00       40.37
   4.34            5.01                  1.07% , 1.05          465.66 , 438.00          705.60 , 672.00            1222.90 , 1172.00       61.26
   4.37           14.74                  0.87% , 1.18          378.62 , 438.00          792.96 , 672.00            1223.26 , 1172.00      180.34
   4.37           15.56                  1.16% , 0.84          504.83 , 438.00          564.48 , 672.00            1120.78 , 1172.00      174.35
   4.38           10.84                  0.82% , 1.06          356.86 , 438.00          712.32 , 672.00            1120.62 , 1172.00      121.46
   4.38            3.64                  0.99% , 0.95          430.85 , 438.00          638.40 , 672.00            1120.70 , 1172.00       40.75
   4.38            5.04                  1.04% , 1.07          452.61 , 438.00          719.04 , 672.00            1223.34 , 1172.00       61.65
   4.41            4.73                  1.02% , 0.93          443.90 , 438.00          624.96 , 672.00            1120.26 , 1172.00       52.94
   4.41           17.93                  1.19% , 0.82          517.89 , 438.00          551.04 , 672.00            1120.34 , 1172.00      200.85
   4.42            8.48                  0.85% , 1.04          369.92 , 438.00          698.88 , 672.00            1120.18 , 1172.00       94.96
   4.42            5.07                  1.01% , 1.09          439.55 , 438.00          732.48 , 672.00            1223.78 , 1172.00       62.03
   4.43            7.27                  1.18% , 0.98          513.54 , 438.00          658.56 , 672.00            1223.86 , 1172.00       88.98
   4.44           11.82                  1.11% , 0.87          483.07 , 438.00          584.64 , 672.00            1119.94 , 1172.00      132.43
   4.45            3.78                  0.94% , 0.98          409.09 , 438.00          658.56 , 672.00            1119.86 , 1172.00       42.35
   4.45            7.09                  1.05% , 0.91          456.96 , 438.00          611.52 , 672.00            1119.82 , 1172.00       79.44
   4.46            6.11                  0.88% , 1.02          382.98 , 438.00          685.44 , 672.00            1119.74 , 1172.00       68.46
   4.46            6.98                  0.98% , 1.11          426.50 , 438.00          745.92 , 672.00            1224.22 , 1172.00       85.42
   4.46             5.1                  1.15% , 1.00          500.48 , 438.00          672.00 , 672.00            1224.30 , 1172.00       62.48
   4.48            14.2                  1.14% , 0.85          496.13 , 438.00          571.20 , 672.00            1119.50 , 1172.00      158.93
   4.49           12.23                  0.80% , 1.07          348.16 , 438.00          719.04 , 672.00            1119.34 , 1172.00      136.88
   4.49            9.14                  0.95% , 1.13          413.44 , 438.00          759.36 , 672.00            1224.66 , 1172.00      111.92
   4.49            3.82                  0.97% , 0.96          422.14 , 438.00          645.12 , 672.00            1119.42 , 1172.00       42.74
   4.49            9.46                  1.08% , 0.89          470.02 , 438.00          598.08 , 672.00            1119.38 , 1172.00      105.94
    4.5            3.75                  0.91% , 1.00          396.03 , 438.00          672.00 , 672.00            1119.30 , 1172.00       41.97
    4.5            5.13                  1.12% , 1.02          487.42 , 438.00          685.44 , 672.00            1224.74 , 1172.00       62.86
   4.52            3.85                  1.00% , 0.94          435.20 , 438.00          631.68 , 672.00            1118.98 , 1172.00       43.12
   4.52           16.57                  1.17% , 0.83          509.18 , 438.00          557.76 , 672.00            1119.06 , 1172.00      185.42
   4.53            9.87                  0.83% , 1.05          361.22 , 438.00          705.60 , 672.00            1118.90 , 1172.00      110.38
   4.53            11.3                  0.92% , 1.15          400.38 , 438.00          772.80 , 672.00            1225.10 , 1172.00      138.42
   4.54            5.16                  1.09% , 1.04          474.37 , 438.00          698.88 , 672.00            1225.18 , 1172.00       63.25
   4.56            5.72                  1.03% , 0.92          448.26 , 438.00          618.24 , 672.00            1118.54 , 1172.00       64.02
   4.57             7.5                  0.86% , 1.03          374.27 , 438.00          692.16 , 672.00            1118.46 , 1172.00       83.89
   4.57           13.46                  0.89% , 1.17          387.33 , 438.00          786.24 , 672.00            1225.54 , 1172.00      164.91
   4.58            5.19                  1.06% , 1.06          461.31 , 438.00          712.32 , 672.00            1225.62 , 1172.00       63.63
    4.6             8.1                  1.06% , 0.90          461.31 , 438.00          604.80 , 672.00            1118.10 , 1172.00       90.51
   4.61           15.61                  0.86% , 1.19          374.27 , 438.00          799.68 , 672.00            1225.98 , 1172.00      191.41
   4.61            5.13                  0.89% , 1.01          387.33 , 438.00          678.72 , 672.00            1118.02 , 1172.00       57.39
   4.61            5.22                  1.03% , 1.08          448.26 , 438.00          725.76 , 672.00            1226.06 , 1172.00       64.02
