Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  22.82           14.58                  1.17% , 0.99        2036.74 , 1638.00          665.28 , 667.00            2747.53 , 2237.00      400.46
  22.84           14.46                  1.12% , 1.12        1949.70 , 1638.00          752.64 , 667.00            2747.89 , 2237.00      397.34
  22.88           17.06                  1.19% , 0.94        2071.55 , 1638.00          631.68 , 667.00            2748.93 , 2237.00      468.87
   22.9            14.5                  1.14% , 1.07        1984.51 , 1638.00          719.04 , 667.00            2749.29 , 2237.00      398.55
  22.96           14.53                  1.16% , 1.02        2019.33 , 1638.00          685.44 , 667.00            2750.69 , 2237.00      399.77
  22.98           14.54                  1.11% , 1.15        1932.29 , 1638.00          772.80 , 667.00            2751.05 , 2237.00      400.09
  23.03           15.67                  1.18% , 0.97        2054.14 , 1638.00          651.84 , 667.00            2752.09 , 2237.00       431.3
  23.04           14.58                  1.13% , 1.10        1967.10 , 1638.00          739.20 , 667.00            2752.45 , 2237.00       401.3
  23.06           14.62                  1.15% , 1.05        2001.92 , 1638.00          705.60 , 667.00            2752.85 , 2237.00      402.52
  23.08           14.63                  1.10% , 1.18        1914.88 , 1638.00          792.96 , 667.00            2753.21 , 2237.00      402.84
  23.12           14.66                  1.17% , 1.00        2036.74 , 1638.00          672.00 , 667.00            2754.25 , 2237.00      403.74
  23.14           14.67                  1.12% , 1.13        1949.70 , 1638.00          759.36 , 667.00            2754.61 , 2237.00      404.06
  23.19           16.77                  1.19% , 0.95        2071.55 , 1638.00          638.40 , 667.00            2755.65 , 2237.00      462.15
   23.2           14.71                  1.14% , 1.08        1984.51 , 1638.00          725.76 , 667.00            2756.01 , 2237.00      405.27
  23.26           14.74                  1.16% , 1.03        2019.33 , 1638.00          692.16 , 667.00            2757.41 , 2237.00      406.49
  23.28           14.75                  1.11% , 1.16        1932.29 , 1638.00          779.52 , 667.00            2757.77 , 2237.00      406.81
  23.33           15.39                  1.18% , 0.98        2054.14 , 1638.00          658.56 , 667.00            2758.81 , 2237.00      424.58
  23.34           14.79                  1.13% , 1.11        1967.10 , 1638.00          745.92 , 667.00            2759.17 , 2237.00      408.02
  23.36           14.83                  1.15% , 1.06        2001.92 , 1638.00          712.32 , 667.00            2759.57 , 2237.00      409.24
  23.38           14.84                  1.10% , 1.19        1914.88 , 1638.00          799.68 , 667.00            2759.93 , 2237.00      409.56
  23.42           14.87                  1.17% , 1.01        2036.74 , 1638.00          678.72 , 667.00            2760.97 , 2237.00      410.46
  23.44           14.88                  1.12% , 1.14        1949.70 , 1638.00          766.08 , 667.00            2761.33 , 2237.00      410.78
  23.49           16.49                  1.19% , 0.96        2071.55 , 1638.00          645.12 , 667.00            2762.37 , 2237.00      455.43
   23.5           14.91                  1.14% , 1.09        1984.51 , 1638.00          732.48 , 667.00            2762.73 , 2237.00      411.99
  23.56           14.95                  1.16% , 1.04        2019.33 , 1638.00          698.88 , 667.00            2764.13 , 2237.00      413.21
  23.58           14.96                  1.11% , 1.17        1932.29 , 1638.00          786.24 , 667.00            2764.49 , 2237.00      413.53
  23.63           15.11                  1.18% , 0.99        2054.14 , 1638.00          665.28 , 667.00            2765.53 , 2237.00      417.86
  23.64           14.99                  1.13% , 1.12        1967.10 , 1638.00          752.64 , 667.00            2765.89 , 2237.00      414.74
  23.66           15.04                  1.15% , 1.07        2001.92 , 1638.00          719.04 , 667.00            2766.29 , 2237.00      415.96
  23.72           15.07                  1.17% , 1.02        2036.74 , 1638.00          685.44 , 667.00            2767.69 , 2237.00      417.18
  23.74           15.08                  1.12% , 1.15        1949.70 , 1638.00          772.80 , 667.00            2768.05 , 2237.00       417.5
  23.79            16.2                  1.19% , 0.97        2071.55 , 1638.00          651.84 , 667.00            2769.09 , 2237.00      448.71
   23.8           15.12                  1.14% , 1.10        1984.51 , 1638.00          739.20 , 667.00            2769.45 , 2237.00      418.71
  23.86           15.16                  1.16% , 1.05        2019.33 , 1638.00          705.60 , 667.00            2770.85 , 2237.00      419.93
  23.88           15.16                  1.11% , 1.18        1932.29 , 1638.00          792.96 , 667.00            2771.21 , 2237.00      420.25
  23.93           15.19                  1.18% , 1.00        2054.14 , 1638.00          672.00 , 667.00            2772.25 , 2237.00      421.14
  23.94            15.2                  1.13% , 1.13        1967.10 , 1638.00          759.36 , 667.00            2772.61 , 2237.00      421.46
  23.96           15.24                  1.15% , 1.08        2001.92 , 1638.00          725.76 , 667.00            2773.01 , 2237.00      422.68
  24.02           15.28                  1.17% , 1.03        2036.74 , 1638.00          692.16 , 667.00            2774.41 , 2237.00       423.9
  24.04           15.29                  1.12% , 1.16        1949.70 , 1638.00          779.52 , 667.00            2774.77 , 2237.00      424.22
  24.09           15.92                  1.19% , 0.98        2071.55 , 1638.00          658.56 , 667.00            2775.81 , 2237.00      441.99
   24.1           15.32                  1.14% , 1.11        1984.51 , 1638.00          745.92 , 667.00            2776.17 , 2237.00      425.43
  24.17           15.36                  1.16% , 1.06        2019.33 , 1638.00          712.32 , 667.00            2777.57 , 2237.00      426.65
  24.18           15.37                  1.11% , 1.19        1932.29 , 1638.00          799.68 , 667.00            2777.93 , 2237.00      426.97
  24.23            15.4                  1.18% , 1.01        2054.14 , 1638.00          678.72 , 667.00            2778.97 , 2237.00      427.86
  24.24           15.41                  1.13% , 1.14        1967.10 , 1638.00          766.08 , 667.00            2779.33 , 2237.00      428.18
  24.26           15.45                  1.15% , 1.09        2001.92 , 1638.00          732.48 , 667.00            2779.73 , 2237.00       429.4
  24.32           15.48                  1.17% , 1.04        2036.74 , 1638.00          698.88 , 667.00            2781.13 , 2237.00      430.62
  24.34           15.49                  1.12% , 1.17        1949.70 , 1638.00          786.24 , 667.00            2781.49 , 2237.00      430.94
  24.39           15.64                  1.19% , 0.99        2071.55 , 1638.00          665.28 , 667.00            2782.53 , 2237.00      435.27
   24.4           15.53                  1.14% , 1.12        1984.51 , 1638.00          752.64 , 667.00            2782.89 , 2237.00      432.15
  24.47           15.56                  1.16% , 1.07        2019.33 , 1638.00          719.04 , 667.00            2784.29 , 2237.00      433.37
  24.53            15.6                  1.18% , 1.02        2054.14 , 1638.00          685.44 , 667.00            2785.69 , 2237.00      434.58
  24.54           15.61                  1.13% , 1.15        1967.10 , 1638.00          772.80 , 667.00            2786.05 , 2237.00       434.9
  24.56           15.65                  1.15% , 1.10        2001.92 , 1638.00          739.20 , 667.00            2786.45 , 2237.00      436.12
  24.62           15.69                  1.17% , 1.05        2036.74 , 1638.00          705.60 , 667.00            2787.85 , 2237.00      437.34
  24.64            15.7                  1.12% , 1.18        1949.70 , 1638.00          792.96 , 667.00            2788.21 , 2237.00      437.66
  24.69           15.72                  1.19% , 1.00        2071.55 , 1638.00          672.00 , 667.00            2789.25 , 2237.00      438.55
   24.7           15.73                  1.14% , 1.13        1984.51 , 1638.00          759.36 , 667.00            2789.61 , 2237.00      438.87
  24.77           15.77                  1.16% , 1.08        2019.33 , 1638.00          725.76 , 667.00            2791.01 , 2237.00      440.09
  24.83            15.8                  1.18% , 1.03        2054.14 , 1638.00          692.16 , 667.00            2792.41 , 2237.00       441.3
  24.84           15.81                  1.13% , 1.16        1967.10 , 1638.00          779.52 , 667.00            2792.77 , 2237.00      441.62
  24.86           15.85                  1.15% , 1.11        2001.92 , 1638.00          745.92 , 667.00            2793.17 , 2237.00      442.84
  24.93           15.89                  1.17% , 1.06        2036.74 , 1638.00          712.32 , 667.00            2794.57 , 2237.00      444.06
  24.94            15.9                  1.12% , 1.19        1949.70 , 1638.00          799.68 , 667.00            2794.93 , 2237.00      444.38
  24.99           15.93                  1.19% , 1.01        2071.55 , 1638.00          678.72 , 667.00            2795.97 , 2237.00      445.27
   25.0           15.93                  1.14% , 1.14        1984.51 , 1638.00          766.08 , 667.00            2796.33 , 2237.00      445.59
  25.07           15.97                  1.16% , 1.09        2019.33 , 1638.00          732.48 , 667.00            2797.73 , 2237.00      446.81
  25.13           16.01                  1.18% , 1.04        2054.14 , 1638.00          698.88 , 667.00            2799.13 , 2237.00      448.02
  25.15           16.02                  1.13% , 1.17        1967.10 , 1638.00          786.24 , 667.00            2799.49 , 2237.00      448.34
  25.16           16.06                  1.15% , 1.12        2001.92 , 1638.00          752.64 , 667.00            2799.89 , 2237.00      449.56
  25.23           16.09                  1.17% , 1.07        2036.74 , 1638.00          719.04 , 667.00            2801.29 , 2237.00      450.78
