Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   9.79             2.6                  0.90% , 1.10          783.36 , 809.00          184.80 , 184.00            1015.77 , 1126.00       26.44
   9.79           19.48                  1.18% , 0.96         1027.07 , 809.00          161.28 , 184.00            1236.25 , 1126.00      240.79
   9.81             4.3                  0.94% , 0.89          818.18 , 809.00          149.52 , 184.00            1015.49 , 1126.00       43.66
   9.82           15.84                  1.14% , 1.17          992.26 , 809.00          196.56 , 184.00            1236.53 , 1126.00      195.82
   9.83           16.57                  1.16% , 1.07         1009.66 , 809.00          179.76 , 184.00            1236.73 , 1126.00       204.9
   9.84            4.29                  0.89% , 1.15          774.66 , 809.00          193.20 , 184.00            1015.17 , 1126.00       43.54
   9.85            5.99                  0.95% , 0.84          826.88 , 809.00          141.12 , 184.00            1015.09 , 1126.00       60.76
   9.87            2.62                  0.93% , 0.94          809.47 , 809.00          157.92 , 184.00            1014.89 , 1126.00       26.55
   9.89            2.58                  0.91% , 1.04          792.06 , 809.00          174.72 , 184.00            1014.69 , 1126.00       26.22
   9.89           17.94                  1.17% , 1.02         1018.37 , 809.00          171.36 , 184.00            1237.33 , 1126.00      222.01
    9.9            20.7                  1.19% , 0.92         1035.78 , 809.00          154.56 , 184.00            1237.53 , 1126.00      256.22
   9.92            2.55                  0.92% , 0.99          800.77 , 809.00          166.32 , 184.00            1014.29 , 1126.00       25.91
   9.93           15.98                  1.15% , 1.13         1000.96 , 809.00          189.84 , 184.00            1237.81 , 1126.00       197.8
   9.94            2.62                  0.90% , 1.09          783.36 , 809.00          183.12 , 184.00            1014.09 , 1126.00       26.52
   9.94           19.32                  1.18% , 0.97         1027.07 , 809.00          162.96 , 184.00            1237.93 , 1126.00      239.11
   9.96            4.47                  0.94% , 0.88          818.18 , 809.00          147.84 , 184.00            1013.81 , 1126.00       45.34
   9.97           15.95                  1.14% , 1.18          992.26 , 809.00          198.24 , 184.00            1238.21 , 1126.00       197.5
   9.98           16.41                  1.16% , 1.08         1009.66 , 809.00          181.44 , 184.00            1238.41 , 1126.00      203.22
   9.99            4.13                  0.89% , 1.14          774.66 , 809.00          191.52 , 184.00            1013.49 , 1126.00       41.86
   10.0            6.16                  0.95% , 0.83          826.88 , 809.00          139.44 , 184.00            1013.41 , 1126.00       62.44
  10.02            2.79                  0.93% , 0.93          809.47 , 809.00          156.24 , 184.00            1013.21 , 1126.00       28.23
  10.03            2.75                  0.91% , 1.03          792.06 , 809.00          173.04 , 184.00            1013.01 , 1126.00        27.9
  10.04           17.78                  1.17% , 1.03         1018.37 , 809.00          173.04 , 184.00            1239.01 , 1126.00      220.33
  10.05            5.82                  0.88% , 1.19          765.95 , 809.00          199.92 , 184.00            1012.89 , 1126.00       58.97
  10.05           20.54                  1.19% , 0.93         1035.78 , 809.00          156.24 , 184.00            1239.21 , 1126.00      254.54
  10.07            2.72                  0.92% , 0.98          800.77 , 809.00          164.64 , 184.00            1012.61 , 1126.00       27.59
  10.08           16.09                  1.15% , 1.14         1000.96 , 809.00          191.52 , 184.00            1239.49 , 1126.00      199.48
  10.09            2.79                  0.90% , 1.08          783.36 , 809.00          181.44 , 184.00            1012.41 , 1126.00        28.2
  10.09           19.15                  1.18% , 0.98         1027.07 , 809.00          164.64 , 184.00            1239.61 , 1126.00      237.43
  10.11            4.65                  0.94% , 0.87          818.18 , 809.00          146.16 , 184.00            1012.13 , 1126.00       47.02
  10.11           16.06                  1.14% , 1.19          992.26 , 809.00          199.92 , 184.00            1239.89 , 1126.00      199.18
  10.13           16.25                  1.16% , 1.09         1009.66 , 809.00          183.12 , 184.00            1240.09 , 1126.00      201.54
  10.14            3.97                  0.89% , 1.13          774.66 , 809.00          189.84 , 184.00            1011.81 , 1126.00       40.18
  10.15            6.34                  0.95% , 0.82          826.88 , 809.00          137.76 , 184.00            1011.73 , 1126.00       64.12
  10.17            2.96                  0.93% , 0.92          809.47 , 809.00          154.56 , 184.00            1011.53 , 1126.00       29.91
  10.18            2.92                  0.91% , 1.02          792.06 , 809.00          171.36 , 184.00            1011.33 , 1126.00       29.58
  10.19            5.67                  0.88% , 1.18          765.95 , 809.00          198.24 , 184.00            1011.21 , 1126.00       57.29
  10.19           17.62                  1.17% , 1.04         1018.37 , 809.00          174.72 , 184.00            1240.69 , 1126.00      218.65
   10.2           20.38                  1.19% , 0.94         1035.78 , 809.00          157.92 , 184.00            1240.89 , 1126.00      252.86
  10.22             2.9                  0.92% , 0.97          800.77 , 809.00          162.96 , 184.00            1010.93 , 1126.00       29.27
  10.23           16.21                  1.15% , 1.15         1000.96 , 809.00          193.20 , 184.00            1241.17 , 1126.00      201.16
  10.24            2.96                  0.90% , 1.07          783.36 , 809.00          179.76 , 184.00            1010.73 , 1126.00       29.88
  10.24           18.99                  1.18% , 0.99         1027.07 , 809.00          166.32 , 184.00            1241.29 , 1126.00      235.75
  10.26            4.82                  0.94% , 0.86          818.18 , 809.00          144.48 , 184.00            1010.45 , 1126.00        48.7
  10.28           16.22                  1.16% , 1.10         1009.66 , 809.00          184.80 , 184.00            1241.77 , 1126.00      201.46
  10.29            3.81                  0.89% , 1.12          774.66 , 809.00          188.16 , 184.00            1010.13 , 1126.00        38.5
   10.3            6.51                  0.95% , 0.81          826.88 , 809.00          136.08 , 184.00            1010.05 , 1126.00        65.8
  10.32            3.13                  0.93% , 0.91          809.47 , 809.00          152.88 , 184.00            1009.85 , 1126.00       31.59
  10.33             3.1                  0.91% , 1.01          792.06 , 809.00          169.68 , 184.00            1009.65 , 1126.00       31.26
  10.33           17.46                  1.17% , 1.05         1018.37 , 809.00          176.40 , 184.00            1242.37 , 1126.00      216.97
  10.34            5.51                  0.88% , 1.17          765.95 , 809.00          196.56 , 184.00            1009.53 , 1126.00       55.61
  10.35           20.21                  1.19% , 0.95         1035.78 , 809.00          159.60 , 184.00            1242.57 , 1126.00      251.18
  10.37            3.07                  0.92% , 0.96          800.77 , 809.00          161.28 , 184.00            1009.25 , 1126.00       30.95
  10.38           16.32                  1.15% , 1.16         1000.96 , 809.00          194.88 , 184.00            1242.85 , 1126.00      202.84
  10.39            3.13                  0.90% , 1.06          783.36 , 809.00          178.08 , 184.00            1009.05 , 1126.00       31.56
  10.39           18.83                  1.18% , 1.00         1027.07 , 809.00          168.00 , 184.00            1242.97 , 1126.00      234.07
  10.41            4.99                  0.94% , 0.85          818.18 , 809.00          142.80 , 184.00            1008.77 , 1126.00       50.38
  10.43           16.34                  1.16% , 1.11         1009.66 , 809.00          186.48 , 184.00            1243.45 , 1126.00      203.14
  10.44            3.65                  0.89% , 1.11          774.66 , 809.00          186.48 , 184.00            1008.45 , 1126.00       36.82
  10.45            6.69                  0.95% , 0.80          826.88 , 809.00          134.40 , 184.00            1008.37 , 1126.00       67.48
  10.46             3.3                  0.93% , 0.90          809.47 , 809.00          151.20 , 184.00            1008.17 , 1126.00       33.27
  10.48            3.27                  0.91% , 1.00          792.06 , 809.00          168.00 , 184.00            1007.97 , 1126.00       32.94
  10.48           17.31                  1.17% , 1.06         1018.37 , 809.00          178.08 , 184.00            1244.05 , 1126.00      215.29
  10.49            5.35                  0.88% , 1.16          765.95 , 809.00          194.88 , 184.00            1007.85 , 1126.00       53.93
   10.5           20.05                  1.19% , 0.96         1035.78 , 809.00          161.28 , 184.00            1244.25 , 1126.00       249.5
