Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    5.7           14.94                  1.10% , 0.85          957.44 , 821.00          285.60 , 342.00            1290.59 , 1221.00      192.84
   5.71            5.13                  0.89% , 0.98          774.66 , 821.00          329.28 , 342.00            1151.27 , 1221.00       59.06
   5.72           17.59                  1.12% , 0.80          974.85 , 821.00          268.80 , 342.00            1290.79 , 1221.00      227.05
   5.73            5.89                  0.87% , 1.03          757.25 , 821.00          346.08 , 342.00            1151.07 , 1221.00       67.83
   5.73            6.22                  1.00% , 1.11          870.40 , 821.00          372.96 , 342.00            1290.95 , 1221.00       80.36
   5.75           13.47                  0.82% , 1.16          713.73 , 821.00          389.76 , 342.00            1150.75 , 1221.00      155.03
   5.75            6.27                  1.02% , 1.06          887.81 , 821.00          356.16 , 342.00            1291.15 , 1221.00       80.97
   5.77           10.83                  1.07% , 0.93          931.33 , 821.00          312.48 , 342.00            1291.47 , 1221.00      139.85
   5.78             5.2                  0.92% , 0.90          800.77 , 821.00          302.40 , 342.00            1150.39 , 1221.00       59.83
   5.79           13.48                  1.09% , 0.88          948.74 , 821.00          295.68 , 342.00            1291.67 , 1221.00      174.06
    5.8            5.25                  0.90% , 0.95          783.36 , 821.00          319.20 , 342.00            1150.19 , 1221.00       60.44
    5.8            6.28                  0.97% , 1.19          844.29 , 821.00          399.84 , 342.00            1291.83 , 1221.00       81.13
   5.82            6.33                  0.99% , 1.14          861.70 , 821.00          383.04 , 342.00            1292.03 , 1221.00       81.74
   5.83            8.87                  0.85% , 1.08          739.84 , 821.00          362.88 , 342.00            1149.87 , 1221.00      102.04
   5.84           11.85                  0.83% , 1.13          722.43 , 821.00          379.68 , 342.00            1149.67 , 1221.00      136.25
   5.84            6.72                  1.04% , 1.01          905.22 , 821.00          339.36 , 342.00            1292.35 , 1221.00       86.86
   5.85            6.29                  0.95% , 0.82          826.88 , 821.00          275.52 , 342.00            1149.51 , 1221.00       72.36
   5.86            9.37                  1.06% , 0.96          922.62 , 821.00          322.56 , 342.00            1292.55 , 1221.00      121.06
   5.87            5.33                  0.93% , 0.87          809.47 , 821.00          292.32 , 342.00            1149.31 , 1221.00       61.21
   5.88           12.01                  1.08% , 0.91          940.03 , 821.00          305.76 , 342.00            1292.75 , 1221.00      155.27
   5.89            5.38                  0.91% , 0.92          792.06 , 821.00          309.12 , 342.00            1149.11 , 1221.00       61.82
   5.89           16.11                  1.11% , 0.83          966.14 , 821.00          278.88 , 342.00            1292.87 , 1221.00      208.26
    5.9            5.31                  0.88% , 1.00          765.95 , 821.00          336.00 , 342.00            1148.99 , 1221.00       61.05
   5.91            7.25                  0.86% , 1.05          748.54 , 821.00          352.80 , 342.00            1148.79 , 1221.00       83.26
   5.91            6.43                  0.98% , 1.17          852.99 , 821.00          393.12 , 342.00            1293.11 , 1221.00       83.11
   5.92            6.37                  1.01% , 1.09          879.10 , 821.00          366.24 , 342.00            1293.23 , 1221.00       82.34
   5.93           10.23                  0.84% , 1.10          731.14 , 821.00          369.60 , 342.00            1148.59 , 1221.00      117.46
   5.93            6.41                  1.03% , 1.04          896.51 , 821.00          349.44 , 342.00            1293.43 , 1221.00       82.95
   5.94           14.84                  0.81% , 1.18          705.02 , 821.00          396.48 , 342.00            1148.47 , 1221.00      170.46
   5.95            7.91                  1.05% , 0.99          913.92 , 821.00          332.64 , 342.00            1293.63 , 1221.00      102.28
   5.96            5.45                  0.94% , 0.84          818.18 , 821.00          282.24 , 342.00            1148.23 , 1221.00       62.58
   5.97           14.64                  1.10% , 0.86          957.44 , 821.00          288.96 , 342.00            1293.95 , 1221.00      189.48
   5.99            5.44                  0.89% , 0.97          774.66 , 821.00          325.92 , 342.00            1147.91 , 1221.00       62.42
   5.99           17.28                  1.12% , 0.81          974.85 , 821.00          272.16 , 342.00            1294.15 , 1221.00      223.69
    6.0            5.62                  0.87% , 1.02          757.25 , 821.00          342.72 , 342.00            1147.71 , 1221.00       64.47
    6.0            6.47                  1.00% , 1.12          870.40 , 821.00          376.32 , 342.00            1294.31 , 1221.00       83.72
   6.02            6.51                  1.02% , 1.07          887.81 , 821.00          359.52 , 342.00            1294.51 , 1221.00       84.33
   6.03           13.22                  0.82% , 1.15          713.73 , 821.00          386.40 , 342.00            1147.39 , 1221.00      151.67
   6.05           10.54                  1.07% , 0.94          931.33 , 821.00          315.84 , 342.00            1294.83 , 1221.00      136.49
   6.06            5.51                  0.92% , 0.89          800.77 , 821.00          299.04 , 342.00            1147.03 , 1221.00       63.19
   6.06           13.18                  1.09% , 0.89          948.74 , 821.00          299.04 , 342.00            1295.03 , 1221.00       170.7
   6.07            5.56                  0.90% , 0.94          783.36 , 821.00          315.84 , 342.00            1146.83 , 1221.00        63.8
   6.09            6.57                  0.99% , 1.15          861.70 , 821.00          386.40 , 342.00            1295.39 , 1221.00        85.1
    6.1            8.61                  0.85% , 1.07          739.84 , 821.00          359.52 , 342.00            1146.51 , 1221.00       98.68
   6.12           11.59                  0.83% , 1.12          722.43 , 821.00          376.32 , 342.00            1146.31 , 1221.00      132.89
   6.12            6.56                  1.04% , 1.02          905.22 , 821.00          342.72 , 342.00            1295.71 , 1221.00       84.94
   6.13            6.61                  0.95% , 0.81          826.88 , 821.00          272.16 , 342.00            1146.15 , 1221.00       75.72
   6.14            9.08                  1.06% , 0.97          922.62 , 821.00          325.92 , 342.00            1295.91 , 1221.00       117.7
   6.15            5.63                  0.93% , 0.86          809.47 , 821.00          288.96 , 342.00            1145.95 , 1221.00       64.57
   6.15           11.72                  1.08% , 0.92          940.03 , 821.00          309.12 , 342.00            1296.11 , 1221.00      151.91
   6.16            5.69                  0.91% , 0.91          792.06 , 821.00          305.76 , 342.00            1145.75 , 1221.00       65.18
   6.16           15.81                  1.11% , 0.84          966.14 , 821.00          282.24 , 342.00            1296.23 , 1221.00       204.9
   6.17            5.62                  0.88% , 0.99          765.95 , 821.00          332.64 , 342.00            1145.63 , 1221.00       64.41
   6.18            6.67                  0.98% , 1.18          852.99 , 821.00          396.48 , 342.00            1296.47 , 1221.00       86.47
   6.19            6.98                  0.86% , 1.04          748.54 , 821.00          349.44 , 342.00            1145.43 , 1221.00        79.9
   6.19            6.61                  1.01% , 1.10          879.10 , 821.00          369.60 , 342.00            1296.59 , 1221.00        85.7
   6.21            9.96                  0.84% , 1.09          731.14 , 821.00          366.24 , 342.00            1145.23 , 1221.00       114.1
   6.21            6.66                  1.03% , 1.05          896.51 , 821.00          352.80 , 342.00            1296.79 , 1221.00       86.31
   6.22           14.59                  0.81% , 1.17          705.02 , 821.00          393.12 , 342.00            1145.11 , 1221.00       167.1
   6.22            7.63                  1.05% , 1.00          913.92 , 821.00          336.00 , 342.00            1296.99 , 1221.00       98.92
   6.23            5.76                  0.94% , 0.83          818.18 , 821.00          278.88 , 342.00            1144.87 , 1221.00       65.94
   6.25           14.35                  1.10% , 0.87          957.44 , 821.00          292.32 , 342.00            1297.31 , 1221.00      186.12
   6.26            5.75                  0.89% , 0.96          774.66 , 821.00          322.56 , 342.00            1144.55 , 1221.00       65.78
   6.27           16.98                  1.12% , 0.82          974.85 , 821.00          275.52 , 342.00            1297.51 , 1221.00      220.33
