Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   9.37            7.34                  0.97% , 0.86          422.14 , 425.00          144.48 , 187.00              618.11 , 682.00       45.38
   9.37           11.04                  1.14% , 1.18          496.13 , 425.00          198.24 , 187.00              745.87 , 682.00       82.37
   9.39            7.22                  0.91% , 1.02          396.03 , 425.00          171.36 , 187.00              617.99 , 682.00       44.61
   9.39            7.33                  0.92% , 0.99          400.38 , 425.00          166.32 , 187.00              617.95 , 682.00        45.3
   9.39           12.61                  1.18% , 1.08          513.54 , 425.00          181.44 , 187.00              746.07 , 682.00        94.1
   9.41            7.69                  0.87% , 1.12          378.62 , 425.00          188.16 , 187.00              617.79 , 682.00       47.54
   9.43            9.19                  0.99% , 0.81          430.85 , 425.00          136.08 , 187.00              617.71 , 682.00       56.77
   9.46             7.4                  0.95% , 0.91          413.44 , 425.00          152.88 , 187.00              617.51 , 682.00       45.68
   9.46           11.17                  1.15% , 1.16          500.48 , 425.00          194.88 , 187.00              746.51 , 682.00       83.36
   9.48            7.39                  0.90% , 1.04          391.68 , 425.00          174.72 , 187.00              617.35 , 682.00        45.6
   9.49           13.63                  1.19% , 1.06          517.89 , 425.00          178.08 , 187.00              746.71 , 682.00      101.81
    9.5           10.47                  0.85% , 1.17          369.92 , 425.00          196.56 , 187.00              617.19 , 682.00       64.64
   9.51            8.95                  0.86% , 1.14          374.27 , 425.00          191.52 , 187.00              617.15 , 682.00       55.25
   9.52            7.95                  0.98% , 0.83          426.50 , 425.00          139.44 , 187.00              617.07 , 682.00       49.06
   9.54            7.45                  0.93% , 0.96          404.74 , 425.00          161.28 , 187.00              616.91 , 682.00       45.98
   9.55            7.57                  0.94% , 0.93          409.09 , 425.00          156.24 , 187.00              616.87 , 682.00       46.67
   9.55           11.29                  1.16% , 1.14          504.83 , 425.00          191.52 , 187.00              747.15 , 682.00       84.35
   9.55           11.34                  1.17% , 1.11          509.18 , 425.00          186.48 , 187.00              747.11 , 682.00        84.7
   9.57            7.44                  0.88% , 1.09          382.98 , 425.00          183.12 , 187.00              616.75 , 682.00        45.9
   9.57            7.55                  0.89% , 1.06          387.33 , 425.00          178.08 , 187.00              616.71 , 682.00       46.59
    9.6           11.73                  0.84% , 1.19          365.57 , 425.00          199.92 , 187.00              616.55 , 682.00       72.35
   9.61            7.52                  0.96% , 0.88          417.79 , 425.00          147.84 , 187.00              616.47 , 682.00       46.37
   9.61            7.63                  0.97% , 0.85          422.14 , 425.00          142.80 , 187.00              616.43 , 682.00       47.06
   9.61           11.24                  1.14% , 1.19          496.13 , 425.00          199.92 , 187.00              747.55 , 682.00       84.05
   9.63            7.51                  0.91% , 1.01          396.03 , 425.00          169.68 , 187.00              616.31 , 682.00       46.29
   9.64            7.62                  0.92% , 0.98          400.38 , 425.00          164.64 , 187.00              616.27 , 682.00       46.98
   9.64           12.36                  1.18% , 1.09          513.54 , 425.00          183.12 , 187.00              747.75 , 682.00       92.42
   9.66            7.61                  0.87% , 1.11          378.62 , 425.00          186.48 , 187.00              616.11 , 682.00        46.9
   9.67            9.49                  0.99% , 0.80          430.85 , 425.00          134.40 , 187.00              616.03 , 682.00       58.45
    9.7            7.69                  0.95% , 0.90          413.44 , 425.00          151.20 , 187.00              615.83 , 682.00       47.36
   9.71           11.37                  1.15% , 1.17          500.48 , 425.00          196.56 , 187.00              748.19 , 682.00       85.04
   9.73            7.68                  0.90% , 1.03          391.68 , 425.00          173.04 , 187.00              615.67 , 682.00       47.28
   9.74           13.38                  1.19% , 1.07          517.89 , 425.00          179.76 , 187.00              748.39 , 682.00      100.13
   9.75           10.23                  0.85% , 1.16          369.92 , 425.00          194.88 , 187.00              615.51 , 682.00       62.96
   9.75             8.7                  0.86% , 1.13          374.27 , 425.00          189.84 , 187.00              615.47 , 682.00       53.57
   9.77            8.24                  0.98% , 0.82          426.50 , 425.00          137.76 , 187.00              615.39 , 682.00       50.74
   9.79            7.75                  0.93% , 0.95          404.74 , 425.00          159.60 , 187.00              615.23 , 682.00       47.66
   9.79            11.4                  1.17% , 1.12          509.18 , 425.00          188.16 , 187.00              748.79 , 682.00       85.34
    9.8            7.86                  0.94% , 0.92          409.09 , 425.00          154.56 , 187.00              615.19 , 682.00       48.35
    9.8           11.49                  1.16% , 1.15          504.83 , 425.00          193.20 , 187.00              748.83 , 682.00       86.03
   9.81            7.74                  0.88% , 1.08          382.98 , 425.00          181.44 , 187.00              615.07 , 682.00       47.58
   9.82            7.85                  0.89% , 1.05          387.33 , 425.00          176.40 , 187.00              615.03 , 682.00       48.27
   9.84           11.49                  0.84% , 1.18          365.57 , 425.00          198.24 , 187.00              614.87 , 682.00       70.67
   9.85            7.82                  0.96% , 0.87          417.79 , 425.00          146.16 , 187.00              614.79 , 682.00       48.05
   9.86            7.93                  0.97% , 0.84          422.14 , 425.00          141.12 , 187.00              614.75 , 682.00       48.74
   9.88             7.8                  0.91% , 1.00          396.03 , 425.00          168.00 , 187.00              614.63 , 682.00       47.97
   9.88            7.92                  0.92% , 0.97          400.38 , 425.00          162.96 , 187.00              614.59 , 682.00       48.66
   9.89           12.11                  1.18% , 1.10          513.54 , 425.00          184.80 , 187.00              749.43 , 682.00       90.74
   9.91            7.91                  0.87% , 1.10          378.62 , 425.00          184.80 , 187.00              614.43 , 682.00       48.58
   9.95            7.98                  0.95% , 0.89          413.44 , 425.00          149.52 , 187.00              614.15 , 682.00       49.04
   9.95           11.56                  1.15% , 1.18          500.48 , 425.00          198.24 , 187.00              749.87 , 682.00       86.72
   9.97            7.97                  0.90% , 1.02          391.68 , 425.00          171.36 , 187.00              613.99 , 682.00       48.96
   9.98           13.13                  1.19% , 1.08          517.89 , 425.00          181.44 , 187.00              750.07 , 682.00       98.45
   10.0            9.98                  0.85% , 1.15          369.92 , 425.00          193.20 , 187.00              613.83 , 682.00       61.28
