Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   1.72           12.32                  1.06% , 0.84          922.62 , 833.00          564.48 , 664.00            1535.07 , 1562.00      189.14
   1.72            8.52                  1.06% , 0.92          922.62 , 833.00          618.24 , 664.00            1588.83 , 1562.00      135.38
   1.73            6.95                  0.89% , 1.06          774.66 , 833.00          712.32 , 664.00            1534.91 , 1562.00      106.66
   1.74            2.78                  0.96% , 1.05          835.58 , 833.00          705.60 , 664.00            1589.19 , 1562.00       44.18
   1.75           16.16                  1.13% , 0.83          983.55 , 833.00          557.76 , 664.00            1589.35 , 1562.00      256.79
   1.76           13.43                  0.86% , 1.18          748.54 , 833.00          792.96 , 664.00            1589.55 , 1562.00      213.42
   1.76            4.41                  0.99% , 0.93          861.70 , 833.00          624.96 , 664.00            1534.55 , 1562.00       67.74
   1.77           14.86                  0.82% , 1.15          713.73 , 833.00          772.80 , 664.00            1534.39 , 1562.00      228.07
   1.77            5.18                  1.03% , 0.96          896.51 , 833.00          645.12 , 664.00            1589.71 , 1562.00       82.39
   1.78           15.78                  1.09% , 0.80          948.74 , 833.00          537.60 , 664.00            1534.19 , 1562.00      242.14
   1.79             3.5                  0.92% , 1.02          800.77 , 833.00          685.44 , 664.00            1534.03 , 1562.00       53.67
    1.8            5.79                  0.93% , 1.09          809.47 , 833.00          732.48 , 664.00            1590.07 , 1562.00       92.01
   1.81            7.87                  1.02% , 0.89          887.81 , 833.00          598.08 , 664.00            1533.67 , 1562.00      120.73
   1.81           12.82                  1.10% , 0.87          957.44 , 833.00          584.64 , 664.00            1590.23 , 1562.00       203.8
   1.82           11.42                  0.85% , 1.11          739.84 , 833.00          745.92 , 664.00            1533.51 , 1562.00      175.08
   1.83            2.85                  1.00% , 1.00          870.40 , 833.00          672.00 , 664.00            1590.59 , 1562.00        45.4
   1.85            9.11                  0.90% , 1.13          783.36 , 833.00          759.36 , 664.00            1590.95 , 1562.00       145.0
   1.85            0.75                  0.95% , 0.98          826.88 , 833.00          658.56 , 664.00            1533.15 , 1562.00       11.56
   1.86            9.48                  1.07% , 0.91          931.33 , 833.00          611.52 , 664.00            1591.11 , 1562.00      150.81
   1.87            4.51                  0.91% , 1.03          792.06 , 833.00          692.16 , 664.00            1532.75 , 1562.00        69.1
   1.87           11.33                  1.05% , 0.85          913.92 , 833.00          571.20 , 664.00            1532.79 , 1562.00      173.72
   1.88            7.97                  0.88% , 1.07          765.95 , 833.00          719.04 , 664.00            1532.63 , 1562.00      122.09
   1.89             2.9                  0.97% , 1.04          844.29 , 833.00          698.88 , 664.00            1591.47 , 1562.00       46.17
    1.9            3.41                  0.98% , 0.94          852.99 , 833.00          631.68 , 664.00            1532.27 , 1562.00       52.31
    1.9            6.87                  1.01% , 0.90          879.10 , 833.00          604.80 , 664.00            1532.39 , 1562.00       105.3
    1.9            17.1                  1.14% , 0.82          992.26 , 833.00          551.04 , 664.00            1591.63 , 1562.00      272.22
   1.91           15.89                  0.81% , 1.16          705.02 , 833.00          779.52 , 664.00            1532.11 , 1562.00       243.5
   1.91           12.43                  0.84% , 1.12          731.14 , 833.00          752.64 , 664.00            1532.23 , 1562.00       190.5
   1.91           12.44                  0.87% , 1.17          757.25 , 833.00          786.24 , 664.00            1591.83 , 1562.00      197.99
   1.92            6.14                  1.04% , 0.95          905.22 , 833.00          638.40 , 664.00            1591.99 , 1562.00       97.82
   1.93            1.05                  0.94% , 0.99          818.18 , 833.00          665.28 , 664.00            1531.87 , 1562.00        16.1
   1.93            14.8                  1.08% , 0.81          940.03 , 833.00          544.32 , 664.00            1531.91 , 1562.00      226.71
   1.94            4.81                  0.94% , 1.08          818.18 , 833.00          725.76 , 664.00            1592.35 , 1562.00       76.58
   1.95           10.34                  1.04% , 0.86          905.22 , 833.00          577.92 , 664.00            1531.51 , 1562.00       158.3
   1.95           10.44                  1.08% , 0.90          940.03 , 833.00          604.80 , 664.00            1592.39 , 1562.00      166.23
   1.95           13.77                  1.11% , 0.86          966.14 , 833.00          577.92 , 664.00            1592.51 , 1562.00      219.22
   1.96            8.98                  0.87% , 1.08          757.25 , 833.00          725.76 , 664.00            1531.35 , 1562.00      137.51
   1.97            3.02                  0.98% , 1.03          852.99 , 833.00          692.16 , 664.00            1592.75 , 1562.00       48.15
   1.98            2.97                  1.01% , 0.99          879.10 , 833.00          665.28 , 664.00            1592.87 , 1562.00       47.38
   1.98           18.06                  1.15% , 0.81         1000.96 , 833.00          544.32 , 664.00            1592.91 , 1562.00      287.64
   1.99           11.46                  0.88% , 1.16          765.95 , 833.00          779.52 , 664.00            1593.11 , 1562.00      182.57
   1.99            2.41                  0.97% , 0.95          844.29 , 833.00          638.40 , 664.00            1530.99 , 1562.00       36.89
    2.0           16.91                  0.80% , 1.17          696.32 , 833.00          786.24 , 664.00            1530.83 , 1562.00      258.92
    2.0            8.13                  0.91% , 1.12          792.06 , 833.00          752.64 , 664.00            1593.23 , 1562.00      129.58
    2.0            7.11                  1.05% , 0.94          913.92 , 833.00          631.68 , 664.00            1593.27 , 1562.00      113.24
   2.01            13.8                  1.07% , 0.82          931.33 , 833.00          551.04 , 664.00            1530.63 , 1562.00      211.29
   2.02            5.52                  0.90% , 1.04          783.36 , 833.00          698.88 , 664.00            1530.47 , 1562.00       84.52
   2.03            3.84                  0.95% , 1.07          826.88 , 833.00          719.04 , 664.00            1593.63 , 1562.00       61.16
   2.04            5.87                  1.00% , 0.91          870.40 , 833.00          611.52 , 664.00            1530.11 , 1562.00       89.88
   2.04           14.72                  1.12% , 0.85          974.85 , 833.00          571.20 , 664.00            1593.79 , 1562.00      234.65
   2.05           13.46                  0.83% , 1.13          722.43 , 833.00          759.36 , 664.00            1529.95 , 1562.00      205.93
   2.06            3.78                  1.02% , 0.98          887.81 , 833.00          658.56 , 664.00            1594.15 , 1562.00       60.25
   2.07            2.06                  0.93% , 1.00          809.47 , 833.00          672.00 , 664.00            1529.59 , 1562.00       31.53
   2.08            7.16                  0.92% , 1.11          800.77 , 833.00          745.92 , 664.00            1594.51 , 1562.00      114.15
   2.09           11.39                  1.09% , 0.89          948.74 , 833.00          598.08 , 664.00            1594.67 , 1562.00      181.66
    2.1            9.34                  1.03% , 0.87          896.51 , 833.00          584.64 , 664.00            1529.23 , 1562.00      142.87
   2.11            10.0                  0.86% , 1.09          748.54 , 833.00          732.48 , 664.00            1529.07 , 1562.00      152.94
   2.11            3.14                  0.99% , 1.02          861.70 , 833.00          685.44 , 664.00            1595.03 , 1562.00       50.14
   2.12            19.0                  1.16% , 0.80         1009.66 , 833.00          537.60 , 664.00            1595.19 , 1562.00      303.06
   2.13             1.4                  0.96% , 0.96          835.58 , 833.00          645.12 , 664.00            1528.71 , 1562.00       21.46
   2.14           10.48                  0.89% , 1.15          774.66 , 833.00          772.80 , 664.00            1595.39 , 1562.00      167.14
   2.15           12.82                  1.06% , 0.83          922.62 , 833.00          557.76 , 664.00            1528.35 , 1562.00      195.86
   2.15            8.06                  1.06% , 0.93          922.62 , 833.00          624.96 , 664.00            1595.55 , 1562.00      128.66
   2.16            6.54                  0.89% , 1.05          774.66 , 833.00          705.60 , 664.00            1528.19 , 1562.00       99.94
   2.17            3.19                  0.96% , 1.06          835.58 , 833.00          712.32 , 664.00            1595.91 , 1562.00        50.9
