Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  18.44           20.98                  1.19% , 0.86        2071.55 , 1616.00          288.96 , 338.00            2405.43 , 2031.00      504.59
  18.45           16.91                  1.14% , 1.12        1984.51 , 1616.00          376.32 , 338.00            2405.79 , 2031.00      406.83
  18.46           16.93                  1.15% , 1.07        2001.92 , 1616.00          359.52 , 338.00            2405.99 , 2031.00      407.44
  18.52           16.95                  1.16% , 1.02        2019.33 , 1616.00          342.72 , 338.00            2407.19 , 2031.00      408.05
  18.53           17.98                  1.17% , 0.97        2036.74 , 1616.00          325.92 , 338.00            2407.39 , 2031.00      432.82
  18.59           19.39                  1.18% , 0.92        2054.14 , 1616.00          309.12 , 338.00            2408.59 , 2031.00      467.02
   18.6           20.81                  1.19% , 0.87        2071.55 , 1616.00          292.32 , 338.00            2408.79 , 2031.00      501.23
  18.61            17.0                  1.13% , 1.18        1967.10 , 1616.00          396.48 , 338.00            2408.95 , 2031.00      409.58
  18.62           17.03                  1.14% , 1.13        1984.51 , 1616.00          379.68 , 338.00            2409.15 , 2031.00      410.19
  18.63           17.05                  1.15% , 1.08        2001.92 , 1616.00          362.88 , 338.00            2409.35 , 2031.00       410.8
  18.69           17.07                  1.16% , 1.03        2019.33 , 1616.00          346.08 , 338.00            2410.55 , 2031.00      411.41
   18.7           17.81                  1.17% , 0.98        2036.74 , 1616.00          329.28 , 338.00            2410.75 , 2031.00      429.46
  18.76           19.22                  1.18% , 0.93        2054.14 , 1616.00          312.48 , 338.00            2411.95 , 2031.00      463.66
  18.77           17.12                  1.13% , 1.19        1967.10 , 1616.00          399.84 , 338.00            2412.31 , 2031.00      412.94
  18.77           20.64                  1.19% , 0.88        2071.55 , 1616.00          295.68 , 338.00            2412.15 , 2031.00      497.87
  18.78           17.14                  1.14% , 1.14        1984.51 , 1616.00          383.04 , 338.00            2412.51 , 2031.00      413.55
  18.79           17.17                  1.15% , 1.09        2001.92 , 1616.00          366.24 , 338.00            2412.71 , 2031.00      414.16
  18.85           17.18                  1.16% , 1.04        2019.33 , 1616.00          349.44 , 338.00            2413.91 , 2031.00      414.77
  18.86           17.65                  1.17% , 0.99        2036.74 , 1616.00          332.64 , 338.00            2414.11 , 2031.00       426.1
  18.92           19.06                  1.18% , 0.94        2054.14 , 1616.00          315.84 , 338.00            2415.31 , 2031.00       460.3
  18.93           20.47                  1.19% , 0.89        2071.55 , 1616.00          299.04 , 338.00            2415.51 , 2031.00      494.51
  18.95           17.26                  1.14% , 1.15        1984.51 , 1616.00          386.40 , 338.00            2415.87 , 2031.00      416.91
  18.96           17.28                  1.15% , 1.10        2001.92 , 1616.00          369.60 , 338.00            2416.07 , 2031.00      417.52
  19.02            17.3                  1.16% , 1.05        2019.33 , 1616.00          352.80 , 338.00            2417.27 , 2031.00      418.13
  19.03           17.49                  1.17% , 1.00        2036.74 , 1616.00          336.00 , 338.00            2417.47 , 2031.00      422.74
  19.09           18.89                  1.18% , 0.95        2054.14 , 1616.00          319.20 , 338.00            2418.67 , 2031.00      456.94
   19.1           20.31                  1.19% , 0.90        2071.55 , 1616.00          302.40 , 338.00            2418.87 , 2031.00      491.15
  19.12           17.37                  1.14% , 1.16        1984.51 , 1616.00          389.76 , 338.00            2419.23 , 2031.00      420.27
  19.13            17.4                  1.15% , 1.11        2001.92 , 1616.00          372.96 , 338.00            2419.43 , 2031.00      420.88
  19.18           17.41                  1.16% , 1.06        2019.33 , 1616.00          356.16 , 338.00            2420.63 , 2031.00      421.49
  19.19           17.44                  1.17% , 1.01        2036.74 , 1616.00          339.36 , 338.00            2420.83 , 2031.00       422.1
  19.25           18.73                  1.18% , 0.96        2054.14 , 1616.00          322.56 , 338.00            2422.03 , 2031.00      453.58
  19.26           20.14                  1.19% , 0.91        2071.55 , 1616.00          305.76 , 338.00            2422.23 , 2031.00      487.79
  19.28           17.49                  1.14% , 1.17        1984.51 , 1616.00          393.12 , 338.00            2422.59 , 2031.00      423.63
  19.29           17.51                  1.15% , 1.12        2001.92 , 1616.00          376.32 , 338.00            2422.79 , 2031.00      424.24
  19.35           17.53                  1.16% , 1.07        2019.33 , 1616.00          359.52 , 338.00            2423.99 , 2031.00      424.85
  19.36           17.55                  1.17% , 1.02        2036.74 , 1616.00          342.72 , 338.00            2424.19 , 2031.00      425.46
  19.42           18.56                  1.18% , 0.97        2054.14 , 1616.00          325.92 , 338.00            2425.39 , 2031.00      450.22
  19.43           19.97                  1.19% , 0.92        2071.55 , 1616.00          309.12 , 338.00            2425.59 , 2031.00      484.43
  19.45            17.6                  1.14% , 1.18        1984.51 , 1616.00          396.48 , 338.00            2425.95 , 2031.00      426.99
  19.46           17.62                  1.15% , 1.13        2001.92 , 1616.00          379.68 , 338.00            2426.15 , 2031.00       427.6
  19.51           17.64                  1.16% , 1.08        2019.33 , 1616.00          362.88 , 338.00            2427.35 , 2031.00      428.21
  19.52           17.66                  1.17% , 1.03        2036.74 , 1616.00          346.08 , 338.00            2427.55 , 2031.00      428.82
  19.58            18.4                  1.18% , 0.98        2054.14 , 1616.00          329.28 , 338.00            2428.75 , 2031.00      446.86
  19.59           19.81                  1.19% , 0.93        2071.55 , 1616.00          312.48 , 338.00            2428.95 , 2031.00      481.07
  19.61           17.71                  1.14% , 1.19        1984.51 , 1616.00          399.84 , 338.00            2429.31 , 2031.00      430.35
  19.62           17.74                  1.15% , 1.14        2001.92 , 1616.00          383.04 , 338.00            2429.51 , 2031.00      430.96
  19.68           17.75                  1.16% , 1.09        2019.33 , 1616.00          366.24 , 338.00            2430.71 , 2031.00      431.57
  19.69           17.78                  1.17% , 1.04        2036.74 , 1616.00          349.44 , 338.00            2430.91 , 2031.00      432.18
  19.75           18.24                  1.18% , 0.99        2054.14 , 1616.00          332.64 , 338.00            2432.11 , 2031.00       443.5
  19.76           19.64                  1.19% , 0.94        2071.55 , 1616.00          315.84 , 338.00            2432.31 , 2031.00      477.71
  19.79           17.85                  1.15% , 1.15        2001.92 , 1616.00          386.40 , 338.00            2432.87 , 2031.00      434.32
  19.85           17.87                  1.16% , 1.10        2019.33 , 1616.00          369.60 , 338.00            2434.07 , 2031.00      434.93
  19.86           17.89                  1.17% , 1.05        2036.74 , 1616.00          352.80 , 338.00            2434.27 , 2031.00      435.54
  19.91           18.07                  1.18% , 1.00        2054.14 , 1616.00          336.00 , 338.00            2435.47 , 2031.00      440.14
  19.92           19.48                  1.19% , 0.95        2071.55 , 1616.00          319.20 , 338.00            2435.67 , 2031.00      474.35
  19.95           17.97                  1.15% , 1.16        2001.92 , 1616.00          389.76 , 338.00            2436.23 , 2031.00      437.68
  20.01           17.98                  1.16% , 1.11        2019.33 , 1616.00          372.96 , 338.00            2437.43 , 2031.00      438.29
  20.02           18.01                  1.17% , 1.06        2036.74 , 1616.00          356.16 , 338.00            2437.63 , 2031.00       438.9
  20.08           18.02                  1.18% , 1.01        2054.14 , 1616.00          339.36 , 338.00            2438.83 , 2031.00       439.5
  20.09           19.31                  1.19% , 0.96        2071.55 , 1616.00          322.56 , 338.00            2439.03 , 2031.00      470.99
  20.12           18.08                  1.15% , 1.17        2001.92 , 1616.00          393.12 , 338.00            2439.59 , 2031.00      441.04
  20.18           18.09                  1.16% , 1.12        2019.33 , 1616.00          376.32 , 338.00            2440.79 , 2031.00      441.65
  20.19           18.12                  1.17% , 1.07        2036.74 , 1616.00          359.52 , 338.00            2440.99 , 2031.00      442.26
  20.25           18.13                  1.18% , 1.02        2054.14 , 1616.00          342.72 , 338.00            2442.19 , 2031.00      442.86
  20.26           19.15                  1.19% , 0.97        2071.55 , 1616.00          325.92 , 338.00            2442.39 , 2031.00      467.63
  20.28           18.19                  1.15% , 1.18        2001.92 , 1616.00          396.48 , 338.00            2442.95 , 2031.00       444.4
  20.34           18.21                  1.16% , 1.13        2019.33 , 1616.00          379.68 , 338.00            2444.15 , 2031.00      445.01
  20.35           18.23                  1.17% , 1.08        2036.74 , 1616.00          362.88 , 338.00            2444.35 , 2031.00      445.62
  20.41           18.25                  1.18% , 1.03        2054.14 , 1616.00          346.08 , 338.00            2445.55 , 2031.00      446.22
  20.42           18.98                  1.19% , 0.98        2071.55 , 1616.00          329.28 , 338.00            2445.75 , 2031.00      464.27
  20.45            18.3                  1.15% , 1.19        2001.92 , 1616.00          399.84 , 338.00            2446.31 , 2031.00      447.76
