Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   18.45             20.68          1.17% , 1.10        2036.74 , 1616.00           369.60 , 338.00            2451.07 , 2031.00     452.34
   18.47             18.04          1.17% , 0.94        2036.74 , 1616.00           315.84 , 338.00            2397.31 , 2031.00      442.9
   18.47             20.74          1.18% , 1.05        2054.14 , 1616.00           352.80 , 338.00            2452.27 , 2031.00     452.94
   18.53             13.66          1.14% , 0.83        1984.51 , 1616.00           278.88 , 338.00            2308.35 , 2031.00     427.63
   18.54             16.54          1.16% , 0.90        2019.33 , 1616.00           302.40 , 338.00            2366.87 , 2031.00     438.93
   18.54             20.84          1.16% , 1.16        2019.33 , 1616.00           389.76 , 338.00            2454.23 , 2031.00     455.09
   18.56             19.42          1.18% , 0.97        2054.14 , 1616.00           325.92 , 338.00            2425.39 , 2031.00     450.22
   18.57             20.85          1.17% , 1.11        2036.74 , 1616.00           372.96 , 338.00            2454.43 , 2031.00      455.7
   18.58             20.91          1.18% , 1.06        2054.14 , 1616.00           356.16 , 338.00            2455.63 , 2031.00      456.3
   18.61             20.92          1.19% , 1.01        2071.55 , 1616.00           339.36 , 338.00            2455.83 , 2031.00     456.91
   18.62             14.99          1.15% , 0.86        2001.92 , 1616.00           288.96 , 338.00            2335.43 , 2031.00     434.96
   18.64             17.87          1.17% , 0.93        2036.74 , 1616.00           312.48 , 338.00            2393.95 , 2031.00     446.26
   18.65              21.0          1.16% , 1.17        2019.33 , 1616.00           393.12 , 338.00            2457.59 , 2031.00     458.45
   18.66             20.75          1.19% , 1.00        2071.55 , 1616.00           336.00 , 338.00            2452.47 , 2031.00     457.55
   18.68             21.01          1.17% , 1.12        2036.74 , 1616.00           376.32 , 338.00            2457.79 , 2031.00     459.06
   18.69             21.07          1.18% , 1.07        2054.14 , 1616.00           359.52 , 338.00            2458.99 , 2031.00     459.66
    18.7             13.49          1.14% , 0.82        1984.51 , 1616.00           275.52 , 338.00            2304.99 , 2031.00     430.99
   18.71             16.37          1.16% , 0.89        2019.33 , 1616.00           299.04 , 338.00            2363.51 , 2031.00     442.29
   18.72             21.08          1.19% , 1.02        2071.55 , 1616.00           342.72 , 338.00            2459.19 , 2031.00     460.27
   18.73             19.25          1.18% , 0.96        2054.14 , 1616.00           322.56 , 338.00            2422.03 , 2031.00     453.58
   18.77             21.17          1.16% , 1.18        2019.33 , 1616.00           396.48 , 338.00            2460.95 , 2031.00     461.81
   18.79             21.18          1.17% , 1.13        2036.74 , 1616.00           379.68 , 338.00            2461.15 , 2031.00     462.42
    18.8             14.82          1.15% , 0.85        2001.92 , 1616.00           285.60 , 338.00            2332.07 , 2031.00     438.32
    18.8             21.24          1.18% , 1.08        2054.14 , 1616.00           362.88 , 338.00            2462.35 , 2031.00     463.02
   18.81             17.71          1.17% , 0.92        2036.74 , 1616.00           309.12 , 338.00            2390.59 , 2031.00     449.62
   18.82             20.59          1.19% , 0.99        2071.55 , 1616.00           332.64 , 338.00            2449.11 , 2031.00     460.91
   18.83             21.25          1.19% , 1.03        2071.55 , 1616.00           346.08 , 338.00            2462.55 , 2031.00     463.63
   18.87             13.32          1.14% , 0.81        1984.51 , 1616.00           272.16 , 338.00            2301.63 , 2031.00     434.35
   18.88             16.21          1.16% , 0.88        2019.33 , 1616.00           295.68 , 338.00            2360.15 , 2031.00     445.65
   18.88             21.33          1.16% , 1.19        2019.33 , 1616.00           399.84 , 338.00            2464.31 , 2031.00     465.17
   18.89             19.09          1.18% , 0.95        2054.14 , 1616.00           319.20 , 338.00            2418.67 , 2031.00     456.94
    18.9             21.34          1.17% , 1.14        2036.74 , 1616.00           383.04 , 338.00            2464.51 , 2031.00     465.78
   18.91              21.4          1.18% , 1.09        2054.14 , 1616.00           366.24 , 338.00            2465.71 , 2031.00     466.38
   18.94             21.41          1.19% , 1.04        2071.55 , 1616.00           349.44 , 338.00            2465.91 , 2031.00     466.99
   18.97             14.66          1.15% , 0.84        2001.92 , 1616.00           282.24 , 338.00            2328.71 , 2031.00     441.68
   18.97             17.54          1.17% , 0.91        2036.74 , 1616.00           305.76 , 338.00            2387.23 , 2031.00     452.98
   18.98             20.42          1.19% , 0.98        2071.55 , 1616.00           329.28 , 338.00            2445.75 , 2031.00     464.27
   19.01             21.51          1.17% , 1.15        2036.74 , 1616.00           386.40 , 338.00            2467.87 , 2031.00     469.14
   19.03             21.57          1.18% , 1.10        2054.14 , 1616.00           369.60 , 338.00            2469.07 , 2031.00     469.74
   19.05             13.16          1.14% , 0.80        1984.51 , 1616.00           268.80 , 338.00            2298.27 , 2031.00     437.71
   19.05             16.04          1.16% , 0.87        2019.33 , 1616.00           292.32 , 338.00            2356.79 , 2031.00     449.01
   19.05             21.58          1.19% , 1.05        2071.55 , 1616.00           352.80 , 338.00            2469.27 , 2031.00     470.35
   19.06             18.92          1.18% , 0.94        2054.14 , 1616.00           315.84 , 338.00            2415.31 , 2031.00      460.3
   19.12             21.68          1.17% , 1.16        2036.74 , 1616.00           389.76 , 338.00            2471.23 , 2031.00      472.5
   19.14             14.49          1.15% , 0.83        2001.92 , 1616.00           278.88 , 338.00            2325.35 , 2031.00     445.04
   19.14             17.37          1.17% , 0.90        2036.74 , 1616.00           302.40 , 338.00            2383.87 , 2031.00     456.34
   19.14             21.73          1.18% , 1.11        2054.14 , 1616.00           372.96 , 338.00            2472.43 , 2031.00      473.1
   19.15             20.26          1.19% , 0.97        2071.55 , 1616.00           325.92 , 338.00            2442.39 , 2031.00     467.63
   19.16             21.74          1.19% , 1.06        2071.55 , 1616.00           356.16 , 338.00            2472.63 , 2031.00     473.71
   19.22             15.88          1.16% , 0.86        2019.33 , 1616.00           288.96 , 338.00            2353.43 , 2031.00     452.37
   19.22             18.76          1.18% , 0.93        2054.14 , 1616.00           312.48 , 338.00            2411.95 , 2031.00     463.66
   19.23             21.84          1.17% , 1.17        2036.74 , 1616.00           393.12 , 338.00            2474.59 , 2031.00     475.86
   19.24              21.9          1.18% , 1.12        2054.14 , 1616.00           376.32 , 338.00            2475.79 , 2031.00     476.46
   19.27             21.91          1.19% , 1.07        2071.55 , 1616.00           359.52 , 338.00            2475.99 , 2031.00     477.07
   19.31             14.33          1.15% , 0.82        2001.92 , 1616.00           275.52 , 338.00            2321.99 , 2031.00      448.4
   19.31             17.21          1.17% , 0.89        2036.74 , 1616.00           299.04 , 338.00            2380.51 , 2031.00      459.7
   19.31             20.09          1.19% , 0.96        2071.55 , 1616.00           322.56 , 338.00            2439.03 , 2031.00     470.99
   19.34             22.01          1.17% , 1.18        2036.74 , 1616.00           396.48 , 338.00            2477.95 , 2031.00     479.22
   19.35             22.07          1.18% , 1.13        2054.14 , 1616.00           379.68 , 338.00            2479.15 , 2031.00     479.82
   19.38             22.08          1.19% , 1.08        2071.55 , 1616.00           362.88 , 338.00            2479.35 , 2031.00     480.43
   19.39             15.71          1.16% , 0.85        2019.33 , 1616.00           285.60 , 338.00            2350.07 , 2031.00     455.73
   19.39             18.59          1.18% , 0.92        2054.14 , 1616.00           309.12 , 338.00            2408.59 , 2031.00     467.02
   19.45             22.17          1.17% , 1.19        2036.74 , 1616.00           399.84 , 338.00            2481.31 , 2031.00     482.58
   19.46             22.23          1.18% , 1.14        2054.14 , 1616.00           383.04 , 338.00            2482.51 , 2031.00     483.18
   19.48             14.16          1.15% , 0.81        2001.92 , 1616.00           272.16 , 338.00            2318.63 , 2031.00     451.76
   19.48             17.04          1.17% , 0.88        2036.74 , 1616.00           295.68 , 338.00            2377.15 , 2031.00     463.06
   19.48             19.92          1.19% , 0.95        2071.55 , 1616.00           319.20 , 338.00            2435.67 , 2031.00     474.35
   19.49             22.24          1.19% , 1.09        2071.55 , 1616.00           366.24 , 338.00            2482.71 , 2031.00     483.79
   19.56             15.54          1.16% , 0.84        2019.33 , 1616.00           282.24 , 338.00            2346.71 , 2031.00     459.09
   19.56             18.43          1.18% , 0.91        2054.14 , 1616.00           305.76 , 338.00            2405.23 , 2031.00     470.38
   19.57              22.4          1.18% , 1.15        2054.14 , 1616.00           386.40 , 338.00            2485.87 , 2031.00     486.54
    19.6             22.41          1.19% , 1.10        2071.55 , 1616.00           369.60 , 338.00            2486.07 , 2031.00     487.15
   19.64             19.76          1.19% , 0.94        2071.55 , 1616.00           315.84 , 338.00            2432.31 , 2031.00     477.71
   19.65             16.88          1.17% , 0.87        2036.74 , 1616.00           292.32 , 338.00            2373.79 , 2031.00     466.42
   19.66              14.0          1.15% , 0.80        2001.92 , 1616.00           268.80 , 338.00            2315.27 , 2031.00     455.12
   19.68             22.56          1.18% , 1.16        2054.14 , 1616.00           389.76 , 338.00            2489.23 , 2031.00      489.9
    19.7             22.57          1.19% , 1.11        2071.55 , 1616.00           372.96 , 338.00            2489.43 , 2031.00     490.51
   19.72             18.26          1.18% , 0.90        2054.14 , 1616.00           302.40 , 338.00            2401.87 , 2031.00     473.74
   19.73             15.38          1.16% , 0.83        2019.33 , 1616.00           278.88 , 338.00            2343.35 , 2031.00     462.45
