Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   16.18             13.17          1.17% , 0.94         1018.37 , 821.00           315.84 , 342.00            1381.83 , 1221.00     223.53
   16.18             18.31          1.18% , 1.10         1027.07 , 821.00           369.60 , 342.00            1444.59 , 1221.00     233.67
   16.22             11.88          1.16% , 0.92         1009.66 , 821.00           309.12 , 342.00            1366.11 , 1221.00     221.54
   16.23              18.3          1.15% , 1.18         1000.96 , 821.00           396.48 , 342.00            1444.47 , 1221.00     234.44
   16.24             14.75          0.81% , 0.86          705.02 , 821.00           288.96 , 342.00            1040.95 , 1221.00     169.02
   16.26              10.6          1.15% , 0.90         1000.96 , 821.00           302.40 , 342.00            1350.39 , 1221.00     219.56
   16.26              18.4          1.17% , 1.13         1018.37 , 821.00           379.68 , 342.00            1445.67 , 1221.00     235.05
   16.29              9.39          1.14% , 0.88          992.26 , 821.00           295.68 , 342.00            1335.67 , 1221.00     217.58
    16.3             18.42          1.19% , 1.08         1035.78 , 821.00           362.88 , 342.00            1445.87 , 1221.00     235.66
   16.33               8.1          1.13% , 0.86          983.55 , 821.00           288.96 , 342.00            1319.95 , 1221.00     215.59
   16.34             18.49          1.16% , 1.16         1009.66 , 821.00           389.76 , 342.00            1446.75 , 1221.00     236.42
   16.37             18.59          1.18% , 1.11         1027.07 , 821.00           372.96 , 342.00            1447.95 , 1221.00     237.03
   16.38              6.82          1.12% , 0.84          974.85 , 821.00           282.24 , 342.00            1304.23 , 1221.00     213.61
   16.39             14.83          0.82% , 0.83          713.73 , 821.00           278.88 , 342.00            1039.87 , 1221.00     170.39
   16.39             15.39          1.19% , 0.97         1035.78 , 821.00           325.92 , 342.00            1408.91 , 1221.00     230.86
   16.41              5.61          1.11% , 0.82          966.14 , 821.00           275.52 , 342.00            1289.51 , 1221.00     211.62
   16.42             18.58          1.15% , 1.19         1000.96 , 821.00           399.84 , 342.00            1447.83 , 1221.00      237.8
   16.42             14.18          1.18% , 0.95         1027.07 , 821.00           319.20 , 342.00            1394.19 , 1221.00     228.87
   16.45             14.85          0.80% , 0.88          696.32 , 821.00           295.68 , 342.00            1039.67 , 1221.00      171.0
   16.45             18.68          1.17% , 1.14         1018.37 , 821.00           383.04 , 342.00            1449.03 , 1221.00     238.41
   16.46              4.32          1.10% , 0.80          957.44 , 821.00           268.80 , 342.00            1273.79 , 1221.00     209.64
   16.46              12.9          1.17% , 0.93         1018.37 , 821.00           312.48 , 342.00            1378.47 , 1221.00     226.89
   16.49             18.69          1.19% , 1.09         1035.78 , 821.00           366.24 , 342.00            1449.23 , 1221.00     239.02
    16.5             11.61          1.16% , 0.91         1009.66 , 821.00           305.76 , 342.00            1362.75 , 1221.00      224.9
   16.54             14.92          0.83% , 0.80          722.43 , 821.00           268.80 , 342.00            1038.79 , 1221.00     171.77
   16.54             18.76          1.16% , 1.17         1009.66 , 821.00           393.12 , 342.00            1450.11 , 1221.00     239.78
   16.55             10.32          1.15% , 0.89         1000.96 , 821.00           299.04 , 342.00            1347.03 , 1221.00     222.92
   16.56             18.86          1.18% , 1.12         1027.07 , 821.00           376.32 , 342.00            1451.31 , 1221.00     240.39
   16.58              9.12          1.14% , 0.87          992.26 , 821.00           292.32 , 342.00            1332.31 , 1221.00     220.94
   16.61             15.02          0.81% , 0.85          705.02 , 821.00           285.60 , 342.00            1037.59 , 1221.00     172.38
   16.63              7.83          1.13% , 0.85          983.55 , 821.00           285.60 , 342.00            1316.59 , 1221.00     218.95
   16.65             18.95          1.17% , 1.15         1018.37 , 821.00           386.40 , 342.00            1452.39 , 1221.00     241.77
   16.66             15.11          1.19% , 0.96         1035.78 , 821.00           322.56 , 342.00            1405.55 , 1221.00     234.22
   16.68              6.54          1.12% , 0.83          974.85 , 821.00           278.88 , 342.00            1300.87 , 1221.00     216.97
   16.69             18.97          1.19% , 1.10         1035.78 , 821.00           369.60 , 342.00            1452.59 , 1221.00     242.38
    16.7             13.91          1.18% , 0.94         1027.07 , 821.00           315.84 , 342.00            1390.83 , 1221.00     232.23
   16.72              5.34          1.11% , 0.81          966.14 , 821.00           272.16 , 342.00            1286.15 , 1221.00     214.98
   16.73             19.04          1.16% , 1.18         1009.66 , 821.00           396.48 , 342.00            1453.47 , 1221.00     243.14
   16.74             12.62          1.17% , 0.92         1018.37 , 821.00           309.12 , 342.00            1375.11 , 1221.00     230.25
   16.76             15.11          0.82% , 0.82          713.73 , 821.00           275.52 , 342.00            1036.51 , 1221.00     173.75
   16.76             19.14          1.18% , 1.13         1027.07 , 821.00           379.68 , 342.00            1454.67 , 1221.00     243.75
   16.79             11.33          1.16% , 0.90         1009.66 , 821.00           302.40 , 342.00            1359.39 , 1221.00     228.26
   16.83             15.13          0.80% , 0.87          696.32 , 821.00           292.32 , 342.00            1036.31 , 1221.00     174.36
   16.84             10.05          1.15% , 0.88         1000.96 , 821.00           295.68 , 342.00            1343.67 , 1221.00     226.28
   16.84             19.23          1.17% , 1.16         1018.37 , 821.00           389.76 , 342.00            1455.75 , 1221.00     245.13
   16.88              8.84          1.14% , 0.86          992.26 , 821.00           288.96 , 342.00            1328.95 , 1221.00      224.3
   16.88             19.24          1.19% , 1.11         1035.78 , 821.00           372.96 , 342.00            1455.95 , 1221.00     245.74
   16.92             19.31          1.16% , 1.19         1009.66 , 821.00           399.84 , 342.00            1456.83 , 1221.00      246.5
   16.93              7.55          1.13% , 0.84          983.55 , 821.00           282.24 , 342.00            1313.23 , 1221.00     222.31
   16.94             14.84          1.19% , 0.95         1035.78 , 821.00           319.20 , 342.00            1402.19 , 1221.00     237.58
   16.95             19.41          1.18% , 1.14         1027.07 , 821.00           383.04 , 342.00            1458.03 , 1221.00     247.11
   16.98              6.27          1.12% , 0.82          974.85 , 821.00           275.52 , 342.00            1297.51 , 1221.00     220.33
   16.98             13.63          1.18% , 0.93         1027.07 , 821.00           312.48 , 342.00            1387.47 , 1221.00     235.59
   16.99              15.3          0.81% , 0.84          705.02 , 821.00           282.24 , 342.00            1034.23 , 1221.00     175.74
   17.02              5.06          1.11% , 0.80          966.14 , 821.00           268.80 , 342.00            1282.79 , 1221.00     218.34
   17.03             12.35          1.17% , 0.91         1018.37 , 821.00           305.76 , 342.00            1371.75 , 1221.00     233.61
   17.03              19.5          1.17% , 1.17         1018.37 , 821.00           393.12 , 342.00            1459.11 , 1221.00     248.49
   17.07             19.52          1.19% , 1.12         1035.78 , 821.00           376.32 , 342.00            1459.31 , 1221.00      249.1
   17.08             11.06          1.16% , 0.89         1009.66 , 821.00           299.04 , 342.00            1356.03 , 1221.00     231.62
   17.13              9.77          1.15% , 0.87         1000.96 , 821.00           292.32 , 342.00            1340.31 , 1221.00     229.64
   17.14             15.38          0.82% , 0.81          713.73 , 821.00           272.16 , 342.00            1033.15 , 1221.00     177.11
   17.14             19.69          1.18% , 1.15         1027.07 , 821.00           386.40 , 342.00            1461.39 , 1221.00     250.47
   17.17              8.57          1.14% , 0.85          992.26 , 821.00           285.60 , 342.00            1325.59 , 1221.00     227.66
   17.21              15.4          0.80% , 0.86          696.32 , 821.00           288.96 , 342.00            1032.95 , 1221.00     177.72
   17.22             19.78          1.17% , 1.18         1018.37 , 821.00           396.48 , 342.00            1462.47 , 1221.00     251.85
   17.22             14.56          1.19% , 0.94         1035.78 , 821.00           315.84 , 342.00            1398.83 , 1221.00     240.94
   17.23              7.28          1.13% , 0.83          983.55 , 821.00           278.88 , 342.00            1309.87 , 1221.00     225.67
   17.26             13.36          1.18% , 0.92         1027.07 , 821.00           309.12 , 342.00            1384.11 , 1221.00     238.95
   17.26             19.79          1.19% , 1.13         1035.78 , 821.00           379.68 , 342.00            1462.67 , 1221.00     252.46
   17.28              5.99          1.12% , 0.81          974.85 , 821.00           272.16 , 342.00            1294.15 , 1221.00     223.69
   17.32             12.07          1.17% , 0.90         1018.37 , 821.00           302.40 , 342.00            1368.39 , 1221.00     236.97
   17.33             19.96          1.18% , 1.16         1027.07 , 821.00           389.76 , 342.00            1464.75 , 1221.00     253.83
