Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   47.15             17.45          1.14% , 0.86         1984.51 , 998.00           144.48 , 183.00            2173.95 , 1851.00    1025.03
   47.17             16.17          1.13% , 0.82         1967.10 , 998.00           137.76 , 183.00            2150.23 , 1851.00    1014.34
   47.17             21.25          1.17% , 0.97         2036.74 , 998.00           162.96 , 183.00            2244.43 , 1851.00    1058.78
    47.2             19.97          1.16% , 0.93         2019.33 , 998.00           156.24 , 183.00            2220.71 , 1851.00    1048.09
   47.22             23.78          1.19% , 1.04         2071.55 , 998.00           174.72 , 183.00            2291.19 , 1851.00    1081.83
   47.24             18.64          1.15% , 0.89         2001.92 , 998.00           149.52 , 183.00            2195.99 , 1851.00     1037.4
   47.24              22.5          1.18% , 1.00         2054.14 , 998.00           168.00 , 183.00            2267.47 , 1851.00    1071.14
   47.26             17.36          1.14% , 0.85         1984.51 , 998.00           142.80 , 183.00            2172.27 , 1851.00    1026.71
   47.28             21.16          1.17% , 0.96         2036.74 , 998.00           161.28 , 183.00            2242.75 , 1851.00    1060.46
   47.29             16.08          1.13% , 0.81         1967.10 , 998.00           136.08 , 183.00            2148.55 , 1851.00    1016.02
   47.31             19.88          1.16% , 0.92         2019.33 , 998.00           154.56 , 183.00            2219.03 , 1851.00    1049.77
   47.33             23.69          1.19% , 1.03         2071.55 , 998.00           173.04 , 183.00            2289.51 , 1851.00    1083.51
   47.35             18.55          1.15% , 0.88         2001.92 , 998.00           147.84 , 183.00            2194.31 , 1851.00    1039.08
   47.35             22.41          1.18% , 0.99         2054.14 , 998.00           166.32 , 183.00            2265.79 , 1851.00    1072.82
   47.38             17.27          1.14% , 0.84         1984.51 , 998.00           141.12 , 183.00            2170.59 , 1851.00    1028.39
   47.39             21.07          1.17% , 0.95         2036.74 , 998.00           159.60 , 183.00            2241.07 , 1851.00    1062.14
    47.4             15.98          1.13% , 0.80         1967.10 , 998.00           134.40 , 183.00            2146.87 , 1851.00     1017.7
   47.42             19.79          1.16% , 0.91         2019.33 , 998.00           152.88 , 183.00            2217.35 , 1851.00    1051.45
   47.43              23.6          1.19% , 1.02         2071.55 , 998.00           171.36 , 183.00            2287.83 , 1851.00    1085.19
   47.46             22.32          1.18% , 0.98         2054.14 , 998.00           164.64 , 183.00            2264.11 , 1851.00     1074.5
   47.47             18.46          1.15% , 0.87         2001.92 , 998.00           146.16 , 183.00            2192.63 , 1851.00    1040.76
   47.49             17.17          1.14% , 0.83         1984.51 , 998.00           139.44 , 183.00            2168.91 , 1851.00    1030.07
    47.5             20.98          1.17% , 0.94         2036.74 , 998.00           157.92 , 183.00            2239.39 , 1851.00    1063.82
   47.53              19.7          1.16% , 0.90         2019.33 , 998.00           151.20 , 183.00            2215.67 , 1851.00    1053.13
   47.54             23.51          1.19% , 1.01         2071.55 , 998.00           169.68 , 183.00            2286.15 , 1851.00    1086.87
   47.57             22.23          1.18% , 0.97         2054.14 , 998.00           162.96 , 183.00            2262.43 , 1851.00    1076.18
   47.58             18.37          1.15% , 0.86         2001.92 , 998.00           144.48 , 183.00            2190.95 , 1851.00    1042.44
   47.61             17.08          1.14% , 0.82         1984.51 , 998.00           137.76 , 183.00            2167.23 , 1851.00    1031.75
   47.62             20.89          1.17% , 0.93         2036.74 , 998.00           156.24 , 183.00            2237.71 , 1851.00     1065.5
   47.64             19.61          1.16% , 0.89         2019.33 , 998.00           149.52 , 183.00            2213.99 , 1851.00    1054.81
   47.65             23.42          1.19% , 1.00         2071.55 , 998.00           168.00 , 183.00            2284.47 , 1851.00    1088.55
   47.68             22.14          1.18% , 0.96         2054.14 , 998.00           161.28 , 183.00            2260.75 , 1851.00    1077.86
   47.69             18.27          1.15% , 0.85         2001.92 , 998.00           142.80 , 183.00            2189.27 , 1851.00    1044.12
   47.72             16.99          1.14% , 0.81         1984.51 , 998.00           136.08 , 183.00            2165.55 , 1851.00    1033.43
   47.73              20.8          1.17% , 0.92         2036.74 , 998.00           154.56 , 183.00            2236.03 , 1851.00    1067.18
   47.75             19.52          1.16% , 0.88         2019.33 , 998.00           147.84 , 183.00            2212.31 , 1851.00    1056.49
   47.76             23.33          1.19% , 0.99         2071.55 , 998.00           166.32 , 183.00            2282.79 , 1851.00    1090.23
   47.79             22.05          1.18% , 0.95         2054.14 , 998.00           159.60 , 183.00            2259.07 , 1851.00    1079.54
   47.81             18.18          1.15% , 0.84         2001.92 , 998.00           141.12 , 183.00            2187.59 , 1851.00     1045.8
   47.84              16.9          1.14% , 0.80         1984.51 , 998.00           134.40 , 183.00            2163.87 , 1851.00    1035.11
   47.84             20.71          1.17% , 0.91         2036.74 , 998.00           152.88 , 183.00            2234.35 , 1851.00    1068.86
   47.87             19.43          1.16% , 0.87         2019.33 , 998.00           146.16 , 183.00            2210.63 , 1851.00    1058.17
   47.87             23.24          1.19% , 0.98         2071.55 , 998.00           164.64 , 183.00            2281.11 , 1851.00    1091.91
    47.9             21.96          1.18% , 0.94         2054.14 , 998.00           157.92 , 183.00            2257.39 , 1851.00    1081.22
   47.92             18.09          1.15% , 0.83         2001.92 , 998.00           139.44 , 183.00            2185.91 , 1851.00    1047.48
   47.95             20.62          1.17% , 0.90         2036.74 , 998.00           151.20 , 183.00            2232.67 , 1851.00    1070.54
   47.98             19.34          1.16% , 0.86         2019.33 , 998.00           144.48 , 183.00            2208.95 , 1851.00    1059.85
   47.98             23.15          1.19% , 0.97         2071.55 , 998.00           162.96 , 183.00            2279.43 , 1851.00    1093.59
   48.01             21.86          1.18% , 0.93         2054.14 , 998.00           156.24 , 183.00            2255.71 , 1851.00     1082.9
   48.03              18.0          1.15% , 0.82         2001.92 , 998.00           137.76 , 183.00            2184.23 , 1851.00    1049.16
   48.06             20.53          1.17% , 0.89         2036.74 , 998.00           149.52 , 183.00            2230.99 , 1851.00    1072.22
   48.09             19.25          1.16% , 0.85         2019.33 , 998.00           142.80 , 183.00            2207.27 , 1851.00    1061.53
   48.09             23.06          1.19% , 0.96         2071.55 , 998.00           161.28 , 183.00            2277.75 , 1851.00    1095.27
   48.12             21.77          1.18% , 0.92         2054.14 , 998.00           154.56 , 183.00            2254.03 , 1851.00    1084.58
   48.15             17.91          1.15% , 0.81         2001.92 , 998.00           136.08 , 183.00            2182.55 , 1851.00    1050.84
   48.17             20.44          1.17% , 0.88         2036.74 , 998.00           147.84 , 183.00            2229.31 , 1851.00     1073.9
    48.2             22.96          1.19% , 0.95         2071.55 , 998.00           159.60 , 183.00            2276.07 , 1851.00    1096.95
   48.21             19.16          1.16% , 0.84         2019.33 , 998.00           141.12 , 183.00            2205.59 , 1851.00    1063.21
   48.23             21.68          1.18% , 0.91         2054.14 , 998.00           152.88 , 183.00            2252.35 , 1851.00    1086.26
   48.26             17.82          1.15% , 0.80         2001.92 , 998.00           134.40 , 183.00            2180.87 , 1851.00    1052.52
   48.28             20.35          1.17% , 0.87         2036.74 , 998.00           146.16 , 183.00            2227.63 , 1851.00    1075.58
    48.3             22.87          1.19% , 0.94         2071.55 , 998.00           157.92 , 183.00            2274.39 , 1851.00    1098.63
   48.32             19.07          1.16% , 0.83         2019.33 , 998.00           139.44 , 183.00            2203.91 , 1851.00    1064.89
   48.34             21.59          1.18% , 0.90         2054.14 , 998.00           151.20 , 183.00            2250.67 , 1851.00    1087.94
    48.4             20.26          1.17% , 0.86         2036.74 , 998.00           144.48 , 183.00            2225.95 , 1851.00    1077.26
   48.41             22.78          1.19% , 0.93         2071.55 , 998.00           156.24 , 183.00            2272.71 , 1851.00    1100.31
   48.43             18.98          1.16% , 0.82         2019.33 , 998.00           137.76 , 183.00            2202.23 , 1851.00    1066.57
   48.45              21.5          1.18% , 0.89         2054.14 , 998.00           149.52 , 183.00            2248.99 , 1851.00    1089.62
   48.51             20.17          1.17% , 0.85         2036.74 , 998.00           142.80 , 183.00            2224.27 , 1851.00    1078.94
   48.52             22.69          1.19% , 0.92         2071.55 , 998.00           154.56 , 183.00            2271.03 , 1851.00    1101.99
   48.54             18.88          1.16% , 0.81         2019.33 , 998.00           136.08 , 183.00            2200.55 , 1851.00    1068.25
   48.56             21.41          1.18% , 0.88         2054.14 , 998.00           147.84 , 183.00            2247.31 , 1851.00     1091.3
   48.62             20.08          1.17% , 0.84         2036.74 , 998.00           141.12 , 183.00            2222.59 , 1851.00    1080.62
   48.63              22.6          1.19% , 0.91         2071.55 , 998.00           152.88 , 183.00            2269.35 , 1851.00    1103.67
   48.66             18.79          1.16% , 0.80         2019.33 , 998.00           134.40 , 183.00            2198.87 , 1851.00    1069.93
   48.67             21.32          1.18% , 0.87         2054.14 , 998.00           146.16 , 183.00            2245.63 , 1851.00    1092.98
   48.73             19.98          1.17% , 0.83         2036.74 , 998.00           139.44 , 183.00            2220.91 , 1851.00     1082.3
   48.74             22.51          1.19% , 0.90         2071.55 , 998.00           151.20 , 183.00            2267.67 , 1851.00    1105.35
