Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   12.77              5.91          1.09% , 1.17          948.74 , 809.00           196.56 , 184.00            1192.53 , 1126.00      152.3
   12.79              18.1          0.82% , 0.96          713.73 , 809.00           161.28 , 184.00             922.25 , 1126.00     117.99
   12.79              5.96          1.10% , 1.12          957.44 , 809.00           188.16 , 184.00            1193.13 , 1126.00      152.6
   12.84             18.15          0.81% , 1.01          705.02 , 809.00           169.68 , 184.00             921.65 , 1126.00      118.3
   12.85             16.92          0.80% , 1.14          696.32 , 809.00           191.52 , 184.00             935.49 , 1126.00      120.2
   12.86             18.11          0.80% , 1.06          696.32 , 809.00           178.08 , 184.00             922.05 , 1126.00      118.6
   12.89             18.17          0.85% , 0.80          739.84 , 809.00           134.40 , 184.00             921.37 , 1126.00     118.76
   12.89              2.98          1.04% , 0.83          905.22 , 809.00           139.44 , 184.00            1092.41 , 1126.00     140.78
   12.89              1.68          1.05% , 0.87          913.92 , 809.00           146.16 , 184.00            1107.13 , 1126.00     142.76
   12.89              0.28          1.06% , 0.91          922.62 , 809.00           152.88 , 184.00            1122.85 , 1126.00     144.74
   12.89              1.12          1.07% , 0.95          931.33 , 809.00           159.60 , 184.00            1138.57 , 1126.00     146.73
   12.89              2.42          1.08% , 0.99          940.03 , 809.00           166.32 , 184.00            1153.29 , 1126.00     148.71
   12.89              3.82          1.09% , 1.03          948.74 , 809.00           173.04 , 184.00            1169.01 , 1126.00      150.7
   12.89              6.06          1.09% , 1.18          948.74 , 809.00           198.24 , 184.00            1194.21 , 1126.00     153.98
   12.89              5.22          1.10% , 1.07          957.44 , 809.00           179.76 , 184.00            1184.73 , 1126.00     152.68
   12.91              6.11          1.10% , 1.13          957.44 , 809.00           189.84 , 184.00            1194.81 , 1126.00     154.28
   12.92             18.14          0.84% , 0.85          731.14 , 809.00           142.80 , 184.00             921.77 , 1126.00     119.06
   12.96             18.19          0.83% , 0.90          722.43 , 809.00           151.20 , 184.00             921.17 , 1126.00     119.37
    13.0             18.24          0.82% , 0.95          713.73 , 809.00           159.60 , 184.00             920.57 , 1126.00     119.67
   13.01             16.77          0.80% , 1.15          696.32 , 809.00           193.20 , 184.00             937.17 , 1126.00     121.88
   13.02              6.21          1.09% , 1.19          948.74 , 809.00           199.92 , 184.00            1195.89 , 1126.00     155.66
   13.03              6.26          1.10% , 1.14          957.44 , 809.00           191.52 , 184.00            1196.49 , 1126.00     155.96
   13.04              18.3          0.81% , 1.00          705.02 , 809.00           168.00 , 184.00             919.97 , 1126.00     119.98
   13.05              0.97          1.07% , 0.94          931.33 , 809.00           157.92 , 184.00            1136.89 , 1126.00     148.41
   13.05              3.67          1.09% , 1.02          948.74 , 809.00           171.36 , 184.00            1167.33 , 1126.00     152.38
   13.05              5.07          1.10% , 1.06          957.44 , 809.00           178.08 , 184.00            1183.05 , 1126.00     154.36
   13.06              3.13          1.04% , 0.82          905.22 , 809.00           137.76 , 184.00            1090.73 , 1126.00     142.46
   13.06              0.43          1.06% , 0.90          922.62 , 809.00           151.20 , 184.00            1121.17 , 1126.00     146.42
   13.06              2.27          1.08% , 0.98          940.03 , 809.00           164.64 , 184.00            1151.61 , 1126.00     150.39
   13.07             18.26          0.80% , 1.05          696.32 , 809.00           176.40 , 184.00             920.37 , 1126.00     120.28
   13.07              1.83          1.05% , 0.86          913.92 , 809.00           144.48 , 184.00            1105.45 , 1126.00     144.44
   13.12             18.29          0.84% , 0.84          731.14 , 809.00           141.12 , 184.00             920.09 , 1126.00     120.74
   13.16             16.62          0.80% , 1.16          696.32 , 809.00           194.88 , 184.00             938.85 , 1126.00     123.56
   13.16             18.34          0.83% , 0.89          722.43 , 809.00           149.52 , 184.00             919.49 , 1126.00     121.05
   13.16              6.41          1.10% , 1.15          957.44 , 809.00           193.20 , 184.00            1198.17 , 1126.00     157.64
   13.18              6.46          1.11% , 1.10          966.14 , 809.00           184.80 , 184.00            1198.77 , 1126.00     157.94
    13.2              6.31          1.11% , 1.09          966.14 , 809.00           183.12 , 184.00            1197.09 , 1126.00     158.02
   13.21             18.39          0.82% , 0.94          713.73 , 809.00           157.92 , 184.00             918.89 , 1126.00     121.35
   13.21              4.92          1.10% , 1.05          957.44 , 809.00           176.40 , 184.00            1181.37 , 1126.00     156.04
   13.22              0.82          1.07% , 0.93          931.33 , 809.00           156.24 , 184.00            1135.21 , 1126.00     150.09
   13.22              2.13          1.08% , 0.97          940.03 , 809.00           162.96 , 184.00            1149.93 , 1126.00     152.07
   13.22              3.52          1.09% , 1.01          948.74 , 809.00           169.68 , 184.00            1165.65 , 1126.00     154.06
   13.23              0.58          1.06% , 0.89          922.62 , 809.00           149.52 , 184.00            1119.49 , 1126.00      148.1
   13.24              3.28          1.04% , 0.81          905.22 , 809.00           136.08 , 184.00            1089.05 , 1126.00     144.14
   13.24              1.97          1.05% , 0.85          913.92 , 809.00           142.80 , 184.00            1103.77 , 1126.00     146.12
   13.25             18.45          0.81% , 0.99          705.02 , 809.00           166.32 , 184.00             918.29 , 1126.00     121.66
   13.28             18.41          0.80% , 1.04          696.32 , 809.00           174.72 , 184.00             918.69 , 1126.00     121.96
   13.28              6.56          1.10% , 1.16          957.44 , 809.00           194.88 , 184.00            1199.85 , 1126.00     159.32
    13.3              6.61          1.11% , 1.11          966.14 , 809.00           186.48 , 184.00            1200.45 , 1126.00     159.62
   13.32             16.47          0.80% , 1.17          696.32 , 809.00           196.56 , 184.00             940.53 , 1126.00     125.24
   13.33             18.44          0.84% , 0.83          731.14 , 809.00           139.44 , 184.00             918.41 , 1126.00     122.42
   13.36              6.16          1.11% , 1.08          966.14 , 809.00           181.44 , 184.00            1195.41 , 1126.00      159.7
   13.37             18.49          0.83% , 0.88          722.43 , 809.00           147.84 , 184.00             917.81 , 1126.00     122.73
   13.37              4.77          1.10% , 1.04          957.44 , 809.00           174.72 , 184.00            1179.69 , 1126.00     157.72
   13.38              3.37          1.09% , 1.00          948.74 , 809.00           168.00 , 184.00            1163.97 , 1126.00     155.74
   13.39              0.67          1.07% , 0.92          931.33 , 809.00           154.56 , 184.00            1133.53 , 1126.00     151.77
   13.39              1.98          1.08% , 0.96          940.03 , 809.00           161.28 , 184.00            1148.25 , 1126.00     153.75
    13.4              0.73          1.06% , 0.88          922.62 , 809.00           147.84 , 184.00            1117.81 , 1126.00     149.78
    13.4              6.71          1.10% , 1.17          957.44 , 809.00           196.56 , 184.00            1201.53 , 1126.00      161.0
   13.41             18.54          0.82% , 0.93          713.73 , 809.00           156.24 , 184.00             917.21 , 1126.00     123.03
   13.41              3.43          1.04% , 0.80          905.22 , 809.00           134.40 , 184.00            1087.37 , 1126.00     145.82
   13.41              2.12          1.05% , 0.84          913.92 , 809.00           141.12 , 184.00            1102.09 , 1126.00      147.8
   13.42              6.76          1.11% , 1.12          966.14 , 809.00           188.16 , 184.00            1202.13 , 1126.00      161.3
   13.46              18.6          0.81% , 0.98          705.02 , 809.00           164.64 , 184.00             916.61 , 1126.00     123.34
   13.47             16.32          0.80% , 1.18          696.32 , 809.00           198.24 , 184.00             942.21 , 1126.00     126.92
   13.48             18.56          0.80% , 1.03          696.32 , 809.00           173.04 , 184.00             917.01 , 1126.00     123.64
   13.52              6.86          1.10% , 1.18          957.44 , 809.00           198.24 , 184.00            1203.21 , 1126.00     162.68
   13.52              6.01          1.11% , 1.07          966.14 , 809.00           179.76 , 184.00            1193.73 , 1126.00     161.38
   13.53              4.62          1.10% , 1.03          957.44 , 809.00           173.04 , 184.00            1178.01 , 1126.00      159.4
