Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    5.19              2.35          1.02% , 1.02          443.90 , 425.00           171.36 , 187.00              665.99 , 682.00      34.54
    5.19              1.28          1.05% , 1.09          456.96 , 425.00           183.12 , 187.00              690.75 , 682.00      35.84
    5.22              7.66          0.91% , 1.09          396.03 , 425.00           183.12 , 187.00              629.75 , 682.00      32.85
    5.22              2.52          1.05% , 1.14          456.96 , 425.00           191.52 , 187.00              699.15 , 682.00      36.48
    5.23              7.64          0.96% , 0.96          417.79 , 425.00           161.28 , 187.00              629.91 , 682.00      32.93
    5.25              6.43          0.91% , 1.14          396.03 , 425.00           191.52 , 187.00              638.15 , 682.00      33.49
    5.27              4.96          0.92% , 1.17          400.38 , 425.00           196.56 , 187.00              648.19 , 682.00      34.18
    5.27              7.58          0.94% , 1.01          409.09 , 425.00           169.68 , 187.00              630.31 , 682.00      33.23
    5.27              4.75          1.00% , 0.97          435.20 , 425.00           162.96 , 187.00              649.59 , 682.00      34.24
    5.27              1.12          1.03% , 1.04          448.26 , 425.00           174.72 , 187.00              674.35 , 682.00      35.54
    5.27              2.51          1.06% , 1.11          461.31 , 425.00           186.48 , 187.00              699.11 , 682.00      36.83
    5.31              2.67          1.04% , 1.17          452.61 , 425.00           196.56 , 187.00              700.19 , 682.00      37.17
    5.33              7.67          0.92% , 1.06          400.38 , 425.00           178.08 , 187.00              629.71 , 682.00      33.54
    5.34              7.64          0.97% , 0.93          422.14 , 425.00           156.24 , 187.00              629.87 , 682.00      33.62
    5.35              2.76          1.06% , 1.12          461.31 , 425.00           188.16 , 187.00              700.79 , 682.00      37.47
    5.36              3.67          1.01% , 0.99          439.55 , 425.00           166.32 , 187.00              656.95 , 682.00      35.23
    5.36              0.04          1.04% , 1.06          452.61 , 425.00           178.08 , 187.00              681.71 , 682.00      36.53
    5.37               7.3          0.98% , 0.92          426.50 , 425.00           154.56 , 187.00              632.19 , 682.00      33.94
    5.38              7.75          0.90% , 1.11          391.68 , 425.00           186.48 , 187.00              629.11 , 682.00      33.84
    5.39              7.73          0.95% , 0.98          413.44 , 425.00           164.64 , 187.00              629.27 , 682.00      33.92
    5.44              7.82          0.93% , 1.03          404.74 , 425.00           173.04 , 187.00              628.67 , 682.00      34.22
    5.44              1.04          1.05% , 1.08          456.96 , 425.00           181.44 , 187.00              689.07 , 682.00      37.52
    5.44              2.76          1.05% , 1.15          456.96 , 425.00           193.20 , 187.00              700.83 , 682.00      38.16
    5.45              2.59          1.02% , 1.01          443.90 , 425.00           169.68 , 187.00              664.31 , 682.00      36.22
    5.46              6.22          0.99% , 0.94          430.85 , 425.00           157.92 , 187.00              639.55 , 682.00      34.93
    5.47              7.51          0.90% , 1.12          391.68 , 425.00           188.16 , 187.00              630.79 , 682.00      34.48
     5.5              7.91          0.91% , 1.08          396.03 , 425.00           181.44 , 187.00              628.07 , 682.00      34.53
     5.5              6.18          0.91% , 1.15          396.03 , 425.00           193.20 , 187.00              639.83 , 682.00      35.17
    5.51              7.88          0.96% , 0.95          417.79 , 425.00           159.60 , 187.00              628.23 , 682.00      34.61
    5.52              4.71          0.92% , 1.18          400.38 , 425.00           198.24 , 187.00              649.87 , 682.00      35.86
    5.52              2.26          1.06% , 1.10          461.31 , 425.00           184.80 , 187.00              697.43 , 682.00      38.51
    5.53              1.37          1.03% , 1.03          448.26 , 425.00           173.04 , 187.00              672.67 , 682.00      37.22
    5.53              2.91          1.04% , 1.18          452.61 , 425.00           198.24 , 187.00              701.87 , 682.00      38.85
    5.54               5.0          1.00% , 0.96          435.20 , 425.00           161.28 , 187.00              647.91 , 682.00      35.92
    5.55              7.82          0.94% , 1.00          409.09 , 425.00           168.00 , 187.00              628.63 , 682.00      34.91
    5.57               3.0          1.06% , 1.13          461.31 , 425.00           189.84 , 187.00              702.47 , 682.00      39.15
    5.61              7.91          0.92% , 1.05          400.38 , 425.00           176.40 , 187.00              628.03 , 682.00      35.22
    5.62              7.89          0.97% , 0.92          422.14 , 425.00           154.56 , 187.00              628.19 , 682.00       35.3
    5.62              0.29          1.04% , 1.05          452.61 , 425.00           176.40 , 187.00              680.03 , 682.00      38.21
    5.63              3.92          1.01% , 0.98          439.55 , 425.00           164.64 , 187.00              655.27 , 682.00      36.91
    5.65              7.55          0.98% , 0.91          426.50 , 425.00           152.88 , 187.00              630.51 , 682.00      35.62
    5.66               8.0          0.90% , 1.10          391.68 , 425.00           184.80 , 187.00              627.43 , 682.00      35.52
    5.67              7.98          0.95% , 0.97          413.44 , 425.00           162.96 , 187.00              627.59 , 682.00       35.6
    5.67              3.01          1.05% , 1.16          456.96 , 425.00           194.88 , 187.00              702.51 , 682.00      39.84
     5.7              0.79          1.05% , 1.07          456.96 , 425.00           179.76 , 187.00              687.39 , 682.00       39.2
    5.72              7.26          0.90% , 1.13          391.68 , 425.00           189.84 , 187.00              632.47 , 682.00      36.16
    5.72              2.84          1.02% , 1.00          443.90 , 425.00           168.00 , 187.00              662.63 , 682.00       37.9
    5.73              8.07          0.93% , 1.02          404.74 , 425.00           171.36 , 187.00              626.99 , 682.00       35.9
    5.74              5.94          0.91% , 1.16          396.03 , 425.00           194.88 , 187.00              641.51 , 682.00      36.85
    5.74              6.47          0.99% , 0.93          430.85 , 425.00           156.24 , 187.00              637.87 , 682.00      36.61
    5.76              4.46          0.92% , 1.19          400.38 , 425.00           199.92 , 187.00              651.55 , 682.00      37.54
    5.76              3.16          1.04% , 1.19          452.61 , 425.00           199.92 , 187.00              703.55 , 682.00      40.53
    5.78              8.15          0.91% , 1.07          396.03 , 425.00           179.76 , 187.00              626.39 , 682.00      36.21
    5.78              2.02          1.06% , 1.09          461.31 , 425.00           183.12 , 187.00              695.75 , 682.00      40.19
    5.79              8.13          0.96% , 0.94          417.79 , 425.00           157.92 , 187.00              626.55 , 682.00      36.29
     5.8              1.61          1.03% , 1.02          448.26 , 425.00           171.36 , 187.00              670.99 , 682.00       38.9
     5.8              3.25          1.06% , 1.14          461.31 , 425.00           191.52 , 187.00              704.15 , 682.00      40.83
    5.82              5.24          1.00% , 0.95          435.20 , 425.00           159.60 , 187.00              646.23 , 682.00       37.6
    5.84              8.07          0.94% , 0.99          409.09 , 425.00           166.32 , 187.00              626.95 , 682.00      36.59
    5.86               3.1          1.07% , 1.11          465.66 , 425.00           186.48 , 187.00              703.11 , 682.00      41.18
    5.88              0.53          1.04% , 1.04          452.61 , 425.00           174.72 , 187.00              678.35 , 682.00      39.89
    5.89              8.16          0.92% , 1.04          400.38 , 425.00           174.72 , 187.00              626.35 , 682.00       36.9
     5.9              8.14          0.97% , 0.91          422.14 , 425.00           152.88 , 187.00              626.51 , 682.00      36.98
