Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    7.92              8.68          0.99% , 0.83          430.85 , 432.00           278.88 , 338.00              760.66 , 833.00      60.27
    7.92              3.14          1.05% , 0.89          456.96 , 432.00           299.04 , 338.00              806.82 , 833.00      63.92
    7.92              7.09          1.09% , 1.09          474.37 , 432.00           366.24 , 338.00              892.02 , 833.00      70.61
    7.94              6.58          1.15% , 1.00          500.48 , 432.00           336.00 , 338.00              887.78 , 833.00      70.48
    7.95              8.66          0.92% , 0.92          400.38 , 432.00           309.12 , 338.00              760.90 , 833.00       60.5
    7.95              7.14          1.06% , 1.13          461.31 , 432.00           379.68 , 338.00              892.46 , 833.00      70.99
    7.96              2.14          1.06% , 0.90          461.31 , 432.00           302.40 , 338.00              815.18 , 833.00      64.91
    7.98              7.11          1.13% , 1.04          491.78 , 432.00           349.44 , 338.00              892.22 , 833.00      71.22
    7.99              7.19          1.03% , 1.17          448.26 , 432.00           393.12 , 338.00              892.90 , 833.00      71.38
    8.01              8.71          0.95% , 0.88          413.44 , 432.00           295.68 , 338.00              760.46 , 833.00      60.88
    8.01              1.26          1.07% , 0.91          465.66 , 432.00           305.76 , 338.00              822.54 , 833.00       65.9
    8.02              7.16          1.10% , 1.08          478.72 , 432.00           362.88 , 338.00              892.66 , 833.00       71.6
    8.04               8.8          0.88% , 0.97          382.98 , 432.00           325.92 , 338.00              759.70 , 833.00       61.1
    8.04              3.47          0.96% , 1.17          417.79 , 432.00           393.12 , 338.00              861.90 , 833.00      69.33
    8.05               1.3          0.94% , 1.14          409.09 , 432.00           383.04 , 338.00              843.82 , 833.00      67.95
    8.06              8.76          0.98% , 0.84          426.50 , 432.00           282.24 , 338.00              760.02 , 833.00      61.26
    8.06              7.22          1.07% , 1.12          465.66 , 432.00           376.32 , 338.00              893.10 , 833.00      71.98
    8.06              0.37          1.08% , 0.92          470.02 , 432.00           309.12 , 338.00              829.90 , 833.00       66.9
    8.07              0.99          0.92% , 1.11          400.38 , 432.00           372.96 , 338.00              824.74 , 833.00      66.58
    8.08              7.31          1.14% , 1.03          496.13 , 432.00           346.08 , 338.00              893.86 , 833.00      72.21
    8.09              3.28          0.90% , 1.08          391.68 , 432.00           362.88 , 338.00              805.66 , 833.00       65.2
     8.1              8.85          0.91% , 0.93          396.03 , 432.00           312.48 , 338.00              759.26 , 833.00      61.49
     8.1              7.27          1.04% , 1.16          452.61 , 432.00           389.76 , 338.00              893.54 , 833.00      72.37
     8.1              0.63          1.09% , 0.93          474.37 , 432.00           312.48 , 338.00              838.26 , 833.00      67.89
    8.11              5.57          0.88% , 1.05          382.98 , 432.00           352.80 , 338.00              786.58 , 833.00      63.82
    8.12              7.36          1.11% , 1.07          483.07 , 432.00           359.52 , 338.00              894.30 , 833.00      72.59
    8.13              7.74          0.86% , 1.02          374.27 , 432.00           342.72 , 338.00              768.50 , 833.00      62.45
    8.14              8.78          0.94% , 0.89          409.09 , 432.00           299.04 , 338.00              759.82 , 833.00      61.87
    8.14              8.08          1.00% , 0.83          435.20 , 432.00           278.88 , 338.00              765.66 , 833.00      62.32
    8.15              1.52          1.10% , 0.94          478.72 , 432.00           315.84 , 338.00              845.62 , 833.00      68.88
    8.17              7.29          1.08% , 1.11          470.02 , 432.00           372.96 , 338.00              893.74 , 833.00      72.98
    8.18              8.88          0.87% , 0.98          378.62 , 432.00           329.28 , 338.00              759.06 , 833.00       62.1
    8.18              2.52          1.11% , 0.95          483.07 , 432.00           319.20 , 338.00              853.98 , 833.00      69.87
    8.18              7.38          1.15% , 1.02          500.48 , 432.00           342.72 , 338.00              894.50 , 833.00       73.2
    8.19               7.2          1.01% , 0.84          439.55 , 432.00           282.24 , 338.00              773.02 , 833.00      63.31
     8.2              8.84          0.97% , 0.85          422.14 , 432.00           285.60 , 338.00              759.38 , 833.00      62.26
     8.2              7.34          1.05% , 1.15          456.96 , 432.00           386.40 , 338.00              894.18 , 833.00      73.36
    8.21              4.88          0.97% , 1.19          422.14 , 432.00           399.84 , 338.00              873.62 , 833.00       71.7
    8.22              7.44          1.12% , 1.06          487.42 , 432.00           356.16 , 338.00              894.94 , 833.00      73.58
    8.23              2.59          0.95% , 1.16          413.44 , 432.00           389.76 , 338.00              854.54 , 833.00      70.32
    8.23               3.4          1.12% , 0.96          487.42 , 432.00           322.56 , 338.00              861.34 , 833.00      70.86
    8.24              8.93          0.90% , 0.94          391.68 , 432.00           315.84 , 338.00              758.62 , 833.00      62.48
    8.24              6.32          1.02% , 0.85          443.90 , 432.00           285.60 , 338.00              780.38 , 833.00       64.3
    8.24               7.4          1.02% , 1.19          443.90 , 432.00           399.84 , 338.00              894.62 , 833.00      73.74
    8.25               0.3          0.93% , 1.13          404.74 , 432.00           379.68 , 338.00              835.46 , 833.00      68.94
    8.26              7.49          1.09% , 1.10          474.37 , 432.00           369.60 , 338.00              895.38 , 833.00      73.97
    8.27              4.29          1.13% , 0.97          491.78 , 432.00           325.92 , 338.00              868.70 , 833.00      71.86
    8.28              1.99          0.91% , 1.10          396.03 , 432.00           369.60 , 338.00              816.38 , 833.00      67.57
    8.28              5.31          1.03% , 0.86          448.26 , 432.00           288.96 , 338.00              788.74 , 833.00       65.3
    8.29              4.17          0.89% , 1.07          387.33 , 432.00           359.52 , 338.00              798.30 , 833.00      66.19
    8.29              8.98          0.93% , 0.90          404.74 , 432.00           302.40 , 338.00              758.18 , 833.00      62.86
    8.29              7.46          1.16% , 1.01          504.83 , 432.00           339.36 , 338.00              895.14 , 833.00      74.19
     8.3              7.54          1.06% , 1.14          461.31 , 432.00           383.04 , 338.00              895.82 , 833.00      74.35
    8.31              5.29          1.14% , 0.98          496.13 , 432.00           329.28 , 338.00              877.06 , 833.00      72.85
    8.32              8.95          0.86% , 0.99          374.27 , 432.00           332.64 , 338.00              758.42 , 833.00      63.09
    8.32              6.46          0.87% , 1.04          378.62 , 432.00           349.44 , 338.00              779.22 , 833.00      64.82
    8.33              4.43          1.04% , 0.87          452.61 , 432.00           292.32 , 338.00              796.10 , 833.00      66.29
    8.33              7.51          1.13% , 1.05          491.78 , 432.00           352.80 , 338.00              895.58 , 833.00      74.58
    8.34              7.59          1.03% , 1.18          448.26 , 432.00           396.48 , 338.00              896.26 , 833.00      74.74
    8.35              8.75          0.85% , 1.01          369.92 , 432.00           339.36 , 338.00              760.14 , 833.00      63.44
    8.35              9.03          0.96% , 0.86          417.79 , 432.00           288.96 , 338.00              757.74 , 833.00      63.25
