Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    5.19              4.08          1.00% , 1.09          435.20 , 438.00           732.48 , 672.00            1219.78 , 1172.00      63.28
    5.19              4.58          1.06% , 1.06          461.31 , 438.00           712.32 , 672.00            1225.62 , 1172.00      63.63
     5.2              5.75          0.89% , 0.99          387.33 , 438.00           665.28 , 672.00            1104.58 , 1172.00      57.39
     5.2              2.73          1.05% , 0.94          456.96 , 438.00           631.68 , 672.00            1139.98 , 1172.00      59.28
    5.21              1.44          0.93% , 1.04          404.74 , 438.00           698.88 , 672.00            1155.18 , 1172.00      60.14
    5.22              4.61          1.03% , 1.08          448.26 , 438.00           725.76 , 672.00            1226.06 , 1172.00      64.02
    5.23              5.79          0.92% , 0.97          400.38 , 438.00           651.84 , 672.00            1104.14 , 1172.00      57.78
    5.25              2.21          1.12% , 0.98          487.42 , 438.00           658.56 , 672.00            1197.86 , 1172.00      62.86
    5.27              5.83          0.95% , 0.95          413.44 , 438.00           638.40 , 672.00            1103.70 , 1172.00      58.16
    5.27              1.82          0.97% , 1.07          422.14 , 438.00           719.04 , 672.00            1193.34 , 1172.00       62.9
    5.28              4.69          1.14% , 1.01          496.13 , 438.00           678.72 , 672.00            1227.02 , 1172.00      64.85
    5.29              3.69          0.90% , 1.02          391.68 , 438.00           685.44 , 672.00            1128.74 , 1172.00      59.76
     5.3              1.39          1.07% , 0.95          465.66 , 438.00           638.40 , 672.00            1155.70 , 1172.00      61.26
    5.31              5.87          0.98% , 0.93          426.50 , 438.00           624.96 , 672.00            1103.26 , 1172.00      58.54
    5.31              4.73          1.11% , 1.03          483.07 , 438.00           692.16 , 672.00            1227.46 , 1172.00      65.23
    5.34              3.55          1.14% , 0.99          496.13 , 438.00           665.28 , 672.00            1213.58 , 1172.00      64.85
    5.35              4.68          1.08% , 1.05          470.02 , 438.00           705.60 , 672.00            1226.90 , 1172.00      65.62
    5.36              0.44          0.94% , 1.05          409.09 , 438.00           705.60 , 672.00            1166.90 , 1172.00      62.51
    5.36              4.99          1.02% , 0.92          443.90 , 438.00           618.24 , 672.00            1113.54 , 1172.00      59.66
    5.38              4.72          1.05% , 1.07          456.96 , 438.00           719.04 , 672.00            1227.34 , 1172.00       66.0
    5.39              5.95          0.87% , 1.00          378.62 , 438.00           672.00 , 672.00            1102.30 , 1172.00      59.38
     5.4              0.05          1.09% , 0.96          474.37 , 438.00           645.12 , 672.00            1171.42 , 1172.00      63.25
    5.41              4.76          1.02% , 1.09          443.90 , 438.00           732.48 , 672.00            1227.78 , 1172.00      66.38
    5.42              5.98          0.90% , 0.98          391.68 , 438.00           658.56 , 672.00            1101.86 , 1172.00      59.76
    5.42              2.74          0.98% , 1.08          426.50 , 438.00           725.76 , 672.00            1204.06 , 1172.00      65.26
    5.44               4.8          1.16% , 1.00          504.83 , 438.00           672.00 , 672.00            1228.30 , 1172.00      66.83
    5.45              2.78          0.91% , 1.03          396.03 , 438.00           692.16 , 672.00            1139.46 , 1172.00      62.13
    5.46              6.02          0.93% , 0.96          404.74 , 438.00           645.12 , 672.00            1101.42 , 1172.00      60.14
    5.46              3.65          1.04% , 0.93          452.61 , 438.00           624.96 , 672.00            1129.26 , 1172.00      61.65
    5.47              4.84          1.13% , 1.02          491.78 , 438.00           685.44 , 672.00            1228.74 , 1172.00      67.22
    5.49              1.29          1.11% , 0.97          483.07 , 438.00           651.84 , 672.00            1187.14 , 1172.00      65.23
     5.5              6.06          0.96% , 0.94          417.79 , 438.00           631.68 , 672.00            1100.98 , 1172.00      60.53
     5.5              4.88          1.10% , 1.04          478.72 , 438.00           698.88 , 672.00            1229.18 , 1172.00       67.6
    5.51              0.48          0.95% , 1.06          413.44 , 438.00           712.32 , 672.00            1177.62 , 1172.00      64.88
    5.53               6.1          0.99% , 0.92          430.85 , 438.00           618.24 , 672.00            1100.54 , 1172.00      60.91
    5.53              4.92          1.07% , 1.06          465.66 , 438.00           712.32 , 672.00            1229.62 , 1172.00      67.98
    5.55              5.03          0.88% , 1.01          382.98 , 438.00           678.72 , 672.00            1113.02 , 1172.00      61.74
    5.56              4.95          1.04% , 1.08          452.61 , 438.00           725.76 , 672.00            1230.06 , 1172.00      68.37
    5.56              2.31          1.06% , 0.94          461.31 , 438.00           631.68 , 672.00            1144.98 , 1172.00      63.63
    5.57              3.65          0.99% , 1.09          430.85 , 438.00           732.48 , 672.00            1214.78 , 1172.00      67.63
    5.59              4.99          1.01% , 1.10          439.55 , 438.00           739.20 , 672.00            1230.50 , 1172.00      68.75
    5.59              2.55          1.13% , 0.98          491.78 , 438.00           658.56 , 672.00            1201.86 , 1172.00      67.22
     5.6              1.78          0.92% , 1.04          400.38 , 438.00           698.88 , 672.00            1151.18 , 1172.00       64.5
    5.62              6.18          0.88% , 0.99          382.98 , 438.00           665.28 , 672.00            1099.58 , 1172.00      61.74
    5.62               5.9          1.01% , 0.91          439.55 , 438.00           611.52 , 672.00            1102.82 , 1172.00      62.03
    5.62              5.04          1.15% , 1.01          500.48 , 438.00           678.72 , 672.00            1231.02 , 1172.00       69.2
    5.65              6.22          0.91% , 0.97          396.03 , 438.00           651.84 , 672.00            1099.14 , 1172.00      62.13
    5.65              5.07          1.12% , 1.03          487.42 , 438.00           692.16 , 672.00            1231.46 , 1172.00      69.58
    5.66              1.39          0.96% , 1.07          417.79 , 438.00           719.04 , 672.00            1188.34 , 1172.00      67.25
    5.66              1.05          1.08% , 0.95          470.02 , 438.00           638.40 , 672.00            1159.70 , 1172.00      65.62
    5.68              6.17          0.94% , 0.95          409.09 , 438.00           638.40 , 672.00            1099.70 , 1172.00      62.51
    5.68              5.11          1.09% , 1.05          474.37 , 438.00           705.60 , 672.00            1231.90 , 1172.00      69.97
    5.68              3.89          1.15% , 0.99          500.48 , 438.00           665.28 , 672.00            1217.58 , 1172.00       69.2
     5.7              4.03          0.89% , 1.02          387.33 , 438.00           685.44 , 672.00            1124.74 , 1172.00      64.11
    5.71              4.65          1.00% , 1.10          435.20 , 438.00           739.20 , 672.00            1226.50 , 1172.00       70.0
    5.71              5.15          1.06% , 1.07          461.31 , 438.00           719.04 , 672.00            1232.34 , 1172.00      70.35
    5.72              6.21          0.97% , 0.93          422.14 , 438.00           624.96 , 672.00            1099.26 , 1172.00       62.9
    5.72              4.56          1.03% , 0.92          448.26 , 438.00           618.24 , 672.00            1118.54 , 1172.00      64.02
    5.74              5.19          1.03% , 1.09          448.26 , 438.00           732.48 , 672.00            1232.78 , 1172.00      70.74
    5.75              0.86          0.93% , 1.05          404.74 , 438.00           705.60 , 672.00            1161.90 , 1172.00      66.86
    5.75              0.29          1.10% , 0.96          478.72 , 438.00           645.12 , 672.00            1175.42 , 1172.00       67.6
    5.76              6.24          1.00% , 0.91          435.20 , 438.00           611.52 , 672.00            1098.82 , 1172.00      63.28
    5.77              5.23          1.17% , 1.00          509.18 , 438.00           672.00 , 672.00            1233.30 , 1172.00      71.18
     5.8              6.29          0.86% , 1.00          374.27 , 438.00           672.00 , 672.00            1098.30 , 1172.00      63.73
     5.8              2.39          0.97% , 1.08          422.14 , 438.00           725.76 , 672.00            1200.06 , 1172.00      69.62
     5.8              5.27          1.14% , 1.02          496.13 , 438.00           685.44 , 672.00            1233.74 , 1172.00      71.57
    5.82              3.31          1.05% , 0.93          456.96 , 438.00           624.96 , 672.00            1133.26 , 1172.00       66.0
    5.83              5.31          1.11% , 1.04          483.07 , 438.00           698.88 , 672.00            1234.18 , 1172.00      71.95
    5.84              6.33          0.89% , 0.98          387.33 , 438.00           658.56 , 672.00            1097.86 , 1172.00      64.11
    5.84              1.63          1.12% , 0.97          487.42 , 438.00           651.84 , 672.00            1191.14 , 1172.00      69.58
    5.85              3.12          0.90% , 1.03          391.68 , 438.00           692.16 , 672.00            1135.46 , 1172.00      66.48
    5.86              5.26          1.08% , 1.06          470.02 , 438.00           712.32 , 672.00            1233.62 , 1172.00      72.34
