Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   17.56             17.05          1.15% , 0.85        2001.92 , 1638.00           571.20 , 667.00            2618.45 , 2237.00     459.72
   17.59             27.53          1.18% , 1.12        2054.14 , 1638.00           752.64 , 667.00            2852.89 , 2237.00     501.78
   17.61             15.69          1.14% , 0.83        1984.51 , 1638.00           557.76 , 667.00            2588.01 , 2237.00     455.75
   17.63             22.28          1.19% , 0.92        2071.55 , 1638.00           618.24 , 667.00            2735.49 , 2237.00     482.31
   17.66             14.33          1.13% , 0.81        1967.10 , 1638.00           544.32 , 667.00            2557.57 , 2237.00     451.78
   17.67             27.63          1.17% , 1.15        2036.74 , 1638.00           772.80 , 667.00            2855.05 , 2237.00     504.54
   17.68             20.92          1.18% , 0.90        2054.14 , 1638.00           604.80 , 667.00            2705.05 , 2237.00     478.34
   17.71             27.69          1.19% , 1.10        2071.55 , 1638.00           739.20 , 667.00            2856.45 , 2237.00     505.75
   17.74             19.52          1.17% , 0.88        2036.74 , 1638.00           591.36 , 667.00            2673.61 , 2237.00     474.38
   17.75             27.77          1.16% , 1.18        2019.33 , 1638.00           792.96 , 667.00            2858.21 , 2237.00     507.29
   17.77             10.77          0.80% , 0.83        1392.64 , 1638.00           557.76 , 667.00            1996.01 , 2237.00      354.6
   17.78             27.83          1.18% , 1.13        2054.14 , 1638.00           759.36 , 667.00            2859.61 , 2237.00      508.5
    17.8             18.16          1.16% , 0.86        2019.33 , 1638.00           577.92 , 667.00            2643.17 , 2237.00     470.41
   17.86             16.75          1.15% , 0.84        2001.92 , 1638.00           564.48 , 667.00            2611.73 , 2237.00     466.44
   17.86             27.93          1.17% , 1.16        2036.74 , 1638.00           779.52 , 667.00            2861.77 , 2237.00     511.26
    17.9             27.99          1.19% , 1.11        2071.55 , 1638.00           745.92 , 667.00            2863.17 , 2237.00     512.47
   17.92             15.39          1.14% , 0.82        1984.51 , 1638.00           551.04 , 667.00            2581.29 , 2237.00     462.47
   17.92             21.98          1.19% , 0.91        2071.55 , 1638.00           611.52 , 667.00            2728.77 , 2237.00     489.03
   17.93             10.91          0.81% , 0.80        1410.05 , 1638.00           537.60 , 667.00            1992.85 , 2237.00     357.35
   17.94             28.07          1.16% , 1.19        2019.33 , 1638.00           799.68 , 667.00            2864.93 , 2237.00     514.01
   17.97             14.03          1.13% , 0.80        1967.10 , 1638.00           537.60 , 667.00            2550.85 , 2237.00      458.5
   17.98             20.62          1.18% , 0.89        2054.14 , 1638.00           598.08 , 667.00            2698.33 , 2237.00     485.06
   17.98             28.13          1.18% , 1.14        2054.14 , 1638.00           766.08 , 667.00            2866.33 , 2237.00     515.22
   18.04             19.22          1.17% , 0.87        2036.74 , 1638.00           584.64 , 667.00            2666.89 , 2237.00      481.1
   18.06             28.23          1.17% , 1.17        2036.74 , 1638.00           786.24 , 667.00            2868.49 , 2237.00     517.98
   18.09             28.29          1.19% , 1.12        2071.55 , 1638.00           752.64 , 667.00            2869.89 , 2237.00     519.19
    18.1             17.86          1.16% , 0.85        2019.33 , 1638.00           571.20 , 667.00            2636.45 , 2237.00     477.13
   18.16             11.07          0.80% , 0.82        1392.64 , 1638.00           551.04 , 667.00            1989.29 , 2237.00     361.32
   18.16             16.45          1.15% , 0.83        2001.92 , 1638.00           557.76 , 667.00            2605.01 , 2237.00     473.16
   18.17             28.43          1.18% , 1.15        2054.14 , 1638.00           772.80 , 667.00            2873.05 , 2237.00     521.94
   18.21             21.68          1.19% , 0.90        2071.55 , 1638.00           604.80 , 667.00            2722.05 , 2237.00     495.75
   18.22             15.09          1.14% , 0.81        1984.51 , 1638.00           544.32 , 667.00            2574.57 , 2237.00     469.19
   18.25             28.53          1.17% , 1.18        2036.74 , 1638.00           792.96 , 667.00            2875.21 , 2237.00      524.7
   18.27             20.32          1.18% , 0.88        2054.14 , 1638.00           591.36 , 667.00            2691.61 , 2237.00     491.78
   18.28             28.59          1.19% , 1.13        2071.55 , 1638.00           759.36 , 667.00            2876.61 , 2237.00     525.91
   18.34             18.92          1.17% , 0.86        2036.74 , 1638.00           577.92 , 667.00            2660.17 , 2237.00     487.82
   18.36             28.73          1.18% , 1.16        2054.14 , 1638.00           779.52 , 667.00            2879.77 , 2237.00     528.66
    18.4             17.56          1.16% , 0.84        2019.33 , 1638.00           564.48 , 667.00            2629.73 , 2237.00     483.85
   18.44             28.83          1.17% , 1.19        2036.74 , 1638.00           799.68 , 667.00            2881.93 , 2237.00     531.42
   18.47             16.15          1.15% , 0.82        2001.92 , 1638.00           551.04 , 667.00            2598.29 , 2237.00     479.88
   18.47             28.89          1.19% , 1.14        2071.55 , 1638.00           766.08 , 667.00            2883.33 , 2237.00     532.63
    18.5             21.38          1.19% , 0.89        2071.55 , 1638.00           598.08 , 667.00            2715.33 , 2237.00     502.47
   18.53             14.79          1.14% , 0.80        1984.51 , 1638.00           537.60 , 667.00            2567.85 , 2237.00     475.91
   18.55             29.03          1.18% , 1.17        2054.14 , 1638.00           786.24 , 667.00            2886.49 , 2237.00     535.38
   18.56             11.37          0.80% , 0.81        1392.64 , 1638.00           544.32 , 667.00            1982.57 , 2237.00     368.04
   18.57             20.02          1.18% , 0.87        2054.14 , 1638.00           584.64 , 667.00            2684.89 , 2237.00      498.5
   18.64             18.62          1.17% , 0.85        2036.74 , 1638.00           571.20 , 667.00            2653.45 , 2237.00     494.54
   18.66             29.19          1.19% , 1.15        2071.55 , 1638.00           772.80 , 667.00            2890.05 , 2237.00     539.35
    18.7             17.26          1.16% , 0.83        2019.33 , 1638.00           557.76 , 667.00            2623.01 , 2237.00     490.57
   18.74             29.33          1.18% , 1.18        2054.14 , 1638.00           792.96 , 667.00            2893.21 , 2237.00      542.1
   18.78             15.85          1.15% , 0.81        2001.92 , 1638.00           544.32 , 667.00            2591.57 , 2237.00      486.6
    18.8             21.08          1.19% , 0.88        2071.55 , 1638.00           591.36 , 667.00            2708.61 , 2237.00     509.19
   18.85             29.49          1.19% , 1.16        2071.55 , 1638.00           779.52 , 667.00            2896.77 , 2237.00     546.07
   18.86             19.72          1.18% , 0.86        2054.14 , 1638.00           577.92 , 667.00            2678.17 , 2237.00     505.22
   18.93             29.63          1.18% , 1.19        2054.14 , 1638.00           799.68 , 667.00            2899.93 , 2237.00     548.82
   18.94             18.32          1.17% , 0.84        2036.74 , 1638.00           564.48 , 667.00            2646.73 , 2237.00     501.26
   18.97             11.67          0.80% , 0.80        1392.64 , 1638.00           537.60 , 667.00            1975.85 , 2237.00     374.76
   19.01             16.96          1.16% , 0.82        2019.33 , 1638.00           551.04 , 667.00            2616.29 , 2237.00     497.29
   19.04             29.79          1.19% , 1.17        2071.55 , 1638.00           786.24 , 667.00            2903.49 , 2237.00     552.79
   19.09             15.55          1.15% , 0.80        2001.92 , 1638.00           537.60 , 667.00            2584.85 , 2237.00     493.32
   19.09             20.78          1.19% , 0.87        2071.55 , 1638.00           584.64 , 667.00            2701.89 , 2237.00     515.91
   19.16             19.42          1.18% , 0.85        2054.14 , 1638.00           571.20 , 667.00            2671.45 , 2237.00     511.94
   19.23             30.09          1.19% , 1.18        2071.55 , 1638.00           792.96 , 667.00            2910.21 , 2237.00     559.51
   19.24             18.02          1.17% , 0.83        2036.74 , 1638.00           557.76 , 667.00            2640.01 , 2237.00     507.98
   19.31             16.66          1.16% , 0.81        2019.33 , 1638.00           544.32 , 667.00            2609.57 , 2237.00     504.01
   19.39             20.48          1.19% , 0.86        2071.55 , 1638.00           577.92 , 667.00            2695.17 , 2237.00     522.63
   19.41             30.39          1.19% , 1.19        2071.55 , 1638.00           799.68 , 667.00            2916.93 , 2237.00     566.23
   19.46             19.12          1.18% , 0.84        2054.14 , 1638.00           564.48 , 667.00            2664.73 , 2237.00     518.66
   19.55             17.72          1.17% , 0.82        2036.74 , 1638.00           551.04 , 667.00            2633.29 , 2237.00      514.7
   19.62             16.35          1.16% , 0.80        2019.33 , 1638.00           537.60 , 667.00            2602.85 , 2237.00     510.73
   19.69             20.18          1.19% , 0.85        2071.55 , 1638.00           571.20 , 667.00            2688.45 , 2237.00     529.35
   19.77             18.82          1.18% , 0.83        2054.14 , 1638.00           557.76 , 667.00            2658.01 , 2237.00     525.38
   19.85             17.42          1.17% , 0.81        2036.74 , 1638.00           544.32 , 667.00            2626.57 , 2237.00     521.42
   19.99             19.88          1.19% , 0.84        2071.55 , 1638.00           564.48 , 667.00            2681.73 , 2237.00     536.07
   20.07             18.52          1.18% , 0.82        2054.14 , 1638.00           551.04 , 667.00            2651.29 , 2237.00      532.1
   20.16             17.11          1.17% , 0.80        2036.74 , 1638.00           537.60 , 667.00            2619.85 , 2237.00     528.14
   20.29             19.58          1.19% , 0.83        2071.55 , 1638.00           557.76 , 667.00            2675.01 , 2237.00     542.79
   20.37             18.22          1.18% , 0.81        2054.14 , 1638.00           544.32 , 667.00            2644.57 , 2237.00     538.82
   20.59             19.28          1.19% , 0.82        2071.55 , 1638.00           551.04 , 667.00            2668.29 , 2237.00     549.51
